中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,788 Mbps,100966 kB/s
35.230.79.26,443,35.212.182.118,US,Seattle,隧道,35 ms,816 Mbps,104448 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,468 Mbps,59904 kB/s
129.146.7.98,443,2a09:bac5:60ee:78::c:3a3,US,Los Angeles,隧道,24 ms,83 Mbps,10649 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,157 ms,45 Mbps,5885 kB/s
35.197.23.75,443,35.212.182.118,US,Seattle,隧道,31 ms,788 Mbps,100864 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,344 Mbps,44032 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,8 ms,650 Mbps,83251 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,32 ms,840 Mbps,107520 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,2040 Mbps,261120 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,127 ms,203 Mbps,26009 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,112 Mbps,14438 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,145 Mbps,18636 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,330 Mbps,42291 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,332 Mbps,42598 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,169 ms,107 Mbps,13721 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,71 ms,50 Mbps,6406 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,90 ms,1 Mbps,214 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,67 ms,48 Mbps,6193 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,116 ms,236 Mbps,30208 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,69 ms,480 Mbps,61542 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,108 ms,156 Mbps,19968 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,146 ms,45 Mbps,5859 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,152 Mbps,19456 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,172 ms,128 Mbps,16486 kB/s
158.101.201.244,443,2a0b:21c0:1007:1cb:0:8386:2d65:e0d5,DE,Frankfurt,隧道,163 ms,116 Mbps,14950 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,36 Mbps,4721 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,190 ms,39 Mbps,5027 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,163 ms,27 Mbps,3546 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,39 Mbps,5082 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,178 ms,35 Mbps,4559 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,180 ms,3 Mbps,395 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,183 ms,39 Mbps,5043 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,169 ms,3 Mbps,490 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,161 ms,38 Mbps,4941 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,152 ms,46 Mbps,5996 kB/s
130.162.144.191,443,2a09:bac5:4732:1482::20b:8b,KR,Seoul,隧道,155 ms,41 Mbps,5351 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,49 Mbps,6387 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,168 ms,136 Mbps,17510 kB/s
158.101.212.88,443,2a0b:21c0:1007:c7:0:7dcb:1b33:f772,DE,Frankfurt,隧道,183 ms,108 Mbps,13824 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,42 Mbps,5428 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,201 ms,124 Mbps,15974 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,179 ms,48 Mbps,6177 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,165 ms,4 Mbps,549 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,250 ms,67 Mbps,8588 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,291 ms,25 Mbps,3284 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,189 ms,1 Mbps,253 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,150 ms,0 Mbps,5 kB/s
