中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,248 Mbps,31846 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,180 ms,89 Mbps,11468 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,86 ms,253 Mbps,32460 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,132 ms,263 Mbps,33689 kB/s
138.2.7.174,443,2602:ffe4:407:20d9:0:a73d:3eaf:7c22,SG,Singapore,隧道,246 ms,56 Mbps,7171 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,214 ms,3 Mbps,476 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,42 Mbps,5486 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,7 ms,880 Mbps,112640 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,188 ms,41 Mbps,5268 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,197 ms,84 Mbps,10854 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,29 ms,641 Mbps,82124 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,31 ms,57 Mbps,7389 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,416 Mbps,53248 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,142 ms,140 Mbps,17920 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,62 ms,34 Mbps,4389 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,97 ms,503 Mbps,64409 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,57 ms,527 Mbps,67481 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,294 Mbps,37683 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,276 Mbps,35430 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,217 ms,40 Mbps,5189 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,140 ms,240 Mbps,30720 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,42 Mbps,5408 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,87 ms,224 Mbps,28672 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:100,KR,Seoul,隧道,191 ms,73 Mbps,9427 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,273 Mbps,35020 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,95 ms,288 Mbps,36864 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,456 Mbps,58368 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,233 Mbps,29900 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,69 ms,295 Mbps,37785 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,279 Mbps,35737 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,66 ms,300 Mbps,38400 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,77 ms,38 Mbps,4952 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,208 Mbps,26726 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,97 ms,53 Mbps,6853 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,82 ms,220 Mbps,28160 kB/s
192.9.138.241,443,192.9.138.241,296 Mbps,37990 kB/s
192.9.138.241,,,隧道,0 ms,null Mbps,null kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,146 ms,49 Mbps,6310 kB/s
144.21.40.206,443,98.98.166.58,AE,Frankfurt,隧道,85 ms,146 Mbps,18739 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,84 ms,14 Mbps,1864 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,67 ms,109 Mbps,14028 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,97 ms,37 Mbps,4793 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,115 ms,227 Mbps,29081 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,93 Mbps,11980 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,218 ms,15 Mbps,1948 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,193 ms,5 Mbps,732 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,105 Mbps,13516 kB/s
