中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,25 ms,840 Mbps,107520 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,593 Mbps,75980 kB/s
35.230.79.26,443,35.212.162.172,US,Seattle,隧道,51 ms,474 Mbps,60723 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,38 ms,73 Mbps,9454 kB/s
35.197.23.75,443,35.212.162.172,US,Seattle,隧道,48 ms,360 Mbps,46182 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,24 ms,67 Mbps,8642 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,532 Mbps,68096 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,50 ms,492 Mbps,63078 kB/s
34.82.76.253,443,34.168.231.76,US,Seattle,隧道,47 ms,456 Mbps,58470 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,27 ms,504 Mbps,64614 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,65 ms,342 Mbps,43827 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,59 ms,260 Mbps,33280 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,53 ms,52 Mbps,6765 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,136 ms,155 Mbps,19865 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,129 ms,43 Mbps,5545 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,148 Mbps,19046 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,134 ms,146 Mbps,18739 kB/s
143.47.252.60,443,98.98.156.6,DE,Frankfurt,隧道,120 ms,168 Mbps,21504 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,142 ms,149 Mbps,19148 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,134 ms,42 Mbps,5397 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,121 ms,41 Mbps,5347 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,153 ms,38 Mbps,4980 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,126 ms,174 Mbps,22323 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,45 Mbps,5804 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,147 ms,48 Mbps,6189 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,141 ms,3 Mbps,415 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,125 ms,49 Mbps,6378 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,186 ms,45 Mbps,5774 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,156 ms,111 Mbps,14233 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,180 ms,39 Mbps,5100 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,125 ms,43 Mbps,5604 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,197 ms,0 Mbps,1 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,210 ms,36 Mbps,4676 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,211 ms,2 Mbps,319 kB/s
146.56.146.67,443,2602:ffe4:407:20da:0:2c42:f3ac:c99d,SG,Singapore,隧道,235 ms,61 Mbps,7932 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,168 ms,9 Mbps,1228 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,206 ms,3 Mbps,443 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,225 ms,29 Mbps,3790 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,118 ms,43 Mbps,5600 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,283 ms,0 Mbps,28 kB/s
