中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,703 Mbps,90009 kB/s
129.146.7.98,443,2a09:bac5:60ea:183c::26a:d,US,Los Angeles,隧道,22 ms,76 Mbps,9729 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,14 ms,2040 Mbps,261120 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,10 ms,572 Mbps,73318 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,18 ms,604 Mbps,77312 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,304 Mbps,38912 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,39 ms,420 Mbps,53862 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,25 ms,872 Mbps,111616 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,31 ms,840 Mbps,107520 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,34 ms,668 Mbps,85504 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,32 ms,888 Mbps,113664 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,2 ms,173 Mbps,22220 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,9 ms,8 Mbps,1027 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,73 ms,270 Mbps,34611 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,26 ms,64 Mbps,8220 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,228 Mbps,29184 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,32 ms,65 Mbps,8367 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,65 ms,441 Mbps,56524 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,76 ms,45 Mbps,5760 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,72 ms,364 Mbps,46694 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,147 ms,43 Mbps,5572 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,23 ms,1 Mbps,245 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,129 Mbps,16588 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,34 ms,254 Mbps,32563 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,151 ms,37 Mbps,4858 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,150 ms,145 Mbps,18636 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,176 ms,114 Mbps,14643 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,174 ms,39 Mbps,5090 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,79 ms,47 Mbps,6036 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,164 ms,55 Mbps,7122 kB/s
8.219.52.156,443,8.219.96.61,SG,Singapore,隧道,170 ms,77 Mbps,9882 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,171 ms,108 Mbps,13926 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,186 ms,108 Mbps,13926 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,143 ms,31 Mbps,4052 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,189 ms,100 Mbps,12902 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,150 ms,41 Mbps,5314 kB/s
129.159.241.239,443,2606:f240:f00:46c4:0:e836:4c94:6f34,US,Frankfurt,隧道,164 ms,109 Mbps,14028 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,90 ms,22 Mbps,2828 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,80 ms,44 Mbps,5645 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:5580:63:4f23,DE,Frankfurt,隧道,188 ms,113 Mbps,14540 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,191 ms,43 Mbps,5609 kB/s
8.222.78.174,443,8.211.134.64,JP,Tokyo,隧道,131 ms,11 Mbps,1527 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,191 ms,3 Mbps,433 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,177 ms,109 Mbps,14028 kB/s
149.129.8.215,443,47.88.8.186,,colo.txt:San Jose,隧道,0 ms,3 Mbps,480 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,132 ms,43 Mbps,5610 kB/s
130.162.144.191,443,2a09:bac5:4752:155::22:11d,KR,Seoul,隧道,146 ms,39 Mbps,5076 kB/s
8.222.162.7,443,47.245.84.175,SG,Singapore,隧道,191 ms,96 Mbps,12288 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,174 ms,3 Mbps,399 kB/s
8.219.201.207,443,8.219.142.198,SG,Singapore,隧道,170 ms,51 Mbps,6609 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,154 ms,133 Mbps,17100 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,79 ms,20 Mbps,2560 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,173 ms,1 Mbps,237 kB/s
8.219.244.76,443,8.219.142.198,SG,Singapore,隧道,186 ms,43 Mbps,5514 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,218 ms,32 Mbps,4105 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,150 ms,121 Mbps,15564 kB/s
168.138.149.17,443,168.138.149.17,BR,S
