中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,338 Mbps,43315 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26a:60,US,Los Angeles,隧道,18 ms,116 Mbps,14848 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,36 ms,1688 Mbps,216064 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,1864 Mbps,238592 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,38 ms,516 Mbps,66150 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,27 ms,1496 Mbps,191488 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,22 ms,388 Mbps,49664 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,5 ms,677 Mbps,86732 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,73 ms,272 Mbps,34816 kB/s
34.82.76.253,443,34.19.102.69,US,Seattle,隧道,28 ms,896 Mbps,114688 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,19 ms,83 Mbps,10649 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,48 ms,920 Mbps,117760 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,25 ms,675 Mbps,86425 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,27 ms,93 Mbps,11980 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,22 ms,686 Mbps,87859 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,30 ms,1576 Mbps,201728 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,658 Mbps,84275 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,76 ms,20 Mbps,2675 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,3 ms,1992 Mbps,254976 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,140 Mbps,18022 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:c,US,Buffalo,隧道,72 ms,0 Mbps,71 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,15 ms,1952 Mbps,249856 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,104 Mbps,13312 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,394 Mbps,50483 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,237 ms,2 Mbps,378 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,3 ms,64 Mbps,8280 kB/s
