中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,1080 Mbps,138240 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,55 ms,422 Mbps,54067 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,26 ms,415 Mbps,53145 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,52 ms,407 Mbps,52121 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,52 ms,396 Mbps,50688 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,52 ms,41 Mbps,5352 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,26 ms,54 Mbps,7004 kB/s
141.147.106.160,443,163.123.193.8,DE,Frankfurt,隧道,153 ms,201 Mbps,25804 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,28 ms,62 Mbps,7999 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,81 ms,483 Mbps,61849 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,323 Mbps,41369 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,40 ms,26 Mbps,3333 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,79 ms,19 Mbps,2450 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,28 ms,328 Mbps,42086 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,217 Mbps,27852 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,102 ms,204 Mbps,26214 kB/s
152.67.156.141,443,2a0b:21c0:1007:c8:0:acb3:101b:e52,DE,Frankfurt,隧道,110 ms,173 Mbps,22220 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,144 ms,130 Mbps,16691 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,440 Mbps,56422 kB/s
