中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,19 ms,460 Mbps,58880 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,6 ms,449 Mbps,57548 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,2088 Mbps,267264 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,504 Mbps,64614 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,912 Mbps,116736 kB/s
129.146.46.164,443,129.146.46.164,US,358 Mbps,45875 kB/s
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,34 ms,1040 Mbps,133120 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,7 Mbps,969 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,357 Mbps,45772 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,248 Mbps,31744 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,114 ms,28 Mbps,3711 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,138 ms,48 Mbps,6249 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,152 Mbps,19558 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,133 Mbps,17100 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,128 Mbps,16384 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,177 ms,47 Mbps,6019 kB/s
193.123.34.7,443,2606:f240:f00:dd8d:0:3a1f:48d8:4cde,DE,Munich,隧道,159 ms,118 Mbps,15155 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,174 ms,29 Mbps,3800 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,111 ms,31 Mbps,4081 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,138 ms,157 Mbps,20172 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,160 ms,41 Mbps,5364 kB/s
146.56.146.67,443,2602:ffe4:407:20da:0:ff11:eebf:3b0e,SG,Singapore,隧道,306 ms,24 Mbps,3097 kB/s
