中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,588 Mbps,75366 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,88 ms,126 Mbps,16179 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,22 Mbps,2938 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,85 ms,228 Mbps,29184 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,48 ms,57 Mbps,7367 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,290 Mbps,37171 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,296 Mbps,37888 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,80 ms,18 Mbps,2408 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,221 Mbps,28364 kB/s
152.70.53.38,443,2a0b:21c0:1007:1cb:0:3ed1:be2e:543b,DE,Frankfurt,隧道,85 ms,156 Mbps,19968 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,63 ms,331 Mbps,42393 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,72 ms,284 Mbps,36454 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,7 ms,476 Mbps,60928 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,43 ms,57 Mbps,7386 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,48 Mbps,6180 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,209 Mbps,26828 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,84 ms,408 Mbps,52326 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,75 ms,288 Mbps,36966 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,161 ms,256 Mbps,32768 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,31 ms,493 Mbps,63180 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,77 ms,7 Mbps,960 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,24 ms,270 Mbps,34611 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,65 ms,366 Mbps,46899 kB/s
152.70.119.237,443,2a09:bac5:6442:28::4:2f7,US,San Jose,隧道,82 ms,38 Mbps,4916 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,132 ms,320 Mbps,41062 kB/s
129.159.47.255,443,129.159.47.255,US,San Jose,中转,67 ms,49 Mbps,6296 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,77 ms,345 Mbps,44236 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,110 Mbps,14131 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,75 ms,43 Mbps,5535 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,97 ms,46 Mbps,5994 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,147 ms,223 Mbps,28569 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,236 Mbps,30310 kB/s
158.101.222.102,443,2606:f240:f00:83a7:0:f110:e997:93bd,US,Frankfurt,隧道,86 ms,198 Mbps,25395 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,71 ms,0 Mbps,17 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,68 ms,288 Mbps,36966 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,140 ms,5 Mbps,750 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,224 ms,53 Mbps,6897 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,85 ms,44 Mbps,5664 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,84 ms,207 Mbps,26521 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,188 ms,99 Mbps,12697 kB/s
132.226.31.178,443,2a09:bac5:60eb:1173::1bd:c7,US,Los Angeles,隧道,70 ms,49 Mbps,6381 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,95 ms,46 Mbps,5948 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,85 ms,264 Mbps,33894 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,101 ms,51 Mbps,6532 kB/s
152.67.44.30,443,152.67.44.30,BR,S
