中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,12 ms,1808 Mbps,231424 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,14 ms,628 Mbps,80384 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,638 Mbps,81715 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,75 ms,258 Mbps,33075 kB/s
35.197.23.75,443,35.212.219.103,US,Seattle,隧道,31 ms,880 Mbps,112640 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,1 ms,888 Mbps,113664 kB/s
129.146.46.164,443,129.146.46.164,226 Mbps,28979 kB/s
35.230.79.26,443,35.212.219.103,US,Seattle,隧道,30 ms,888 Mbps,113664 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,9 ms,888 Mbps,113664 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,34 ms,968 Mbps,123904 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,210 Mbps,26931 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,177 Mbps,22732 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,79 ms,304 Mbps,39014 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,83 ms,13 Mbps,1683 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,100 ms,246 Mbps,31539 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,119 Mbps,15257 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,173 ms,46 Mbps,5945 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,180 ms,42 Mbps,5473 kB/s
130.162.175.136,443,2a0b:21c0:1007:c7:0:a91d:40f5:a0d4,DE,Frankfurt,隧道,162 ms,115 Mbps,14745 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,154 ms,21 Mbps,2707 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,117 Mbps,15052 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,115 ms,1 Mbps,183 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,151 ms,136 Mbps,17510 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,152 ms,140 Mbps,18022 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,199 ms,132 Mbps,16998 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,155 ms,17 Mbps,2197 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,118 Mbps,15155 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,163 ms,41 Mbps,5303 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,410 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,163 ms,144 Mbps,18432 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,108 ms,2 Mbps,297 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,134 ms,42 Mbps,5455 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,170 ms,36 Mbps,4666 kB/s
193.123.38.223,443,2a0b:21c0:1007:cb:0:744b:329f:de05,DE,Frankfurt,隧道,170 ms,109 Mbps,14028 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,188 ms,7 Mbps,935 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,164 ms,34 Mbps,4436 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,141 ms,35 Mbps,4489 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,39 Mbps,5021 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,175 ms,32 Mbps,4206 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,191 ms,31 Mbps,4091 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,169 ms,4 Mbps,560 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,148 ms,141 Mbps,18124 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,164 ms,45 Mbps,5866 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,144 ms,7 Mbps,926 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,170 ms,2 Mbps,346 kB/s
130.162.144.191,443,2a09:bac5:4731:1482::20b:8b,KR,Seoul,隧道,177 ms,35 Mbps,4569 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,247 ms,55 Mbps,7156 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,34 Mbps,4441 kB/s
152.70.71.23,443,152.70.71.23,IN,Milan,中转,218 ms,37 Mbps,4821 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,159 ms,0 Mbps,61 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,157 ms,1 Mbps,180 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,281 ms,14 Mbps,1904 kB/s
