中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,532 Mbps,68198 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::312:1c,US,Toronto,隧道,22 ms,110 Mbps,14131 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,328 Mbps,42086 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,61 ms,524 Mbps,67174 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,296 Mbps,37888 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,72 ms,0 Mbps,109 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,313 Mbps,40140 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,0 ms,128 Mbps,16384 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,45 Mbps,5843 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,520 Mbps,66662 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,68 ms,32 Mbps,4181 kB/s
104.131.1.43,443,2604:a880:800:10::ddf:b001,US,Newark,隧道,13 ms,968 Mbps,123904 kB/s
192.9.138.241,443,192.9.138.241,US,272 Mbps,34918 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,89 ms,44 Mbps,5680 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,66 ms,50 Mbps,6466 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,47 Mbps,6071 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,34 ms,333 Mbps,42700 kB/s
129.146.7.98,443,2a09:bac5:60ef:1846::26b:6b,US,Los Angeles,隧道,64 ms,65 Mbps,8376 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,220 Mbps,28262 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,129 ms,301 Mbps,38604 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,68 ms,293 Mbps,37580 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,79 ms,103 Mbps,13209 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,206 Mbps,26419 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,77 ms,42 Mbps,5402 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,89 ms,193 Mbps,24780 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,295 Mbps,37785 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,88 ms,213 Mbps,27340 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,79 ms,248 Mbps,31744 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,229 Mbps,29388 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,243 Mbps,31129 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,68 ms,332 Mbps,42496 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,107 ms,50 Mbps,6409 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,224 ms,47 Mbps,6050 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,163 ms,262 Mbps,33587 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,90 ms,34 Mbps,4429 kB/s
132.145.239.125,443,2a0b:21c0:1007:c8:0:320c:8e33:abfd,DE,Frankfurt,隧道,88 ms,194 Mbps,24883 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,39 ms,35 Mbps,4512 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,180 ms,50 Mbps,6516 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,244 Mbps,31232 kB/s
34.82.76.253,443,34.145.7.247,US,Seattle,隧道,124 ms,308 Mbps,39424 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,201 ms,90 Mbps,11571 kB/s
