中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,33 ms,661 Mbps,84684 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:9,US,Buffalo,隧道,25 ms,89 Mbps,11468 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,52 ms,421 Mbps,53964 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,306 Mbps,39219 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,36 ms,397 Mbps,50892 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,58 ms,260 Mbps,33382 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,54 ms,360 Mbps,46182 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,20 ms,669 Mbps,85708 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,356 Mbps,45670 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,47 ms,485 Mbps,62156 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,48 ms,463 Mbps,59289 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,50 ms,440 Mbps,56320 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,45 Mbps,5884 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,48 Mbps,6240 kB/s
5.161.50.246,443,5.161.50.246,US,Ashburn,中转,130 ms,824 Mbps,105472 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,17 ms,246 Mbps,31539 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,376 Mbps,48128 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,53 ms,407 Mbps,52121 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,414 Mbps,53043 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,51 ms,452 Mbps,57856 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,395 Mbps,50585 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,42 ms,572 Mbps,73216 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,128 ms,23 Mbps,3060 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,107 ms,390 Mbps,49971 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,69 ms,400 Mbps,51302 kB/s
146.190.114.215,443,2604:a880:4:1d0::340:a000,US,San Jose,隧道,54 ms,286 Mbps,36659 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,435 Mbps,55705 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,209 Mbps,26828 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,163 Mbps,20889 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,51 ms,431 Mbps,55193 kB/s
