中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,37 ms,679 Mbps,86937 kB/s
34.82.76.253,443,136.118.180.134,US,Seattle,隧道,39 ms,671 Mbps,85913 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,24 ms,832 Mbps,106496 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,50 ms,314 Mbps,40243 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,27 ms,342 Mbps,43827 kB/s
35.230.79.26,443,35.212.204.241,US,Seattle,隧道,39 ms,546 Mbps,69939 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,49 ms,7 Mbps,951 kB/s
35.197.23.75,443,35.212.204.241,US,Seattle,隧道,39 ms,633 Mbps,81100 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,40 ms,532 Mbps,68198 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,126 ms,191 Mbps,24473 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,143 ms,44 Mbps,5727 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,129 ms,43 Mbps,5621 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,131 ms,42 Mbps,5465 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,163 ms,41 Mbps,5272 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,197 ms,15 Mbps,2029 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,211 ms,79 Mbps,10137 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,142 ms,49 Mbps,6283 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,168 ms,127 Mbps,16281 kB/s
