中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,142 ms,246 Mbps,31539 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,680 Mbps,87040 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,82 ms,274 Mbps,35123 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,15 ms,1112 Mbps,142336 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,81 ms,271 Mbps,34713 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,482 Mbps,61747 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,77 ms,7 Mbps,952 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:344,US,Los Angeles,隧道,75 ms,61 Mbps,7815 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,295 Mbps,37785 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,21 ms,61 Mbps,7880 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,244 Mbps,31232 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,292 Mbps,37478 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,26 ms,717 Mbps,91852 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,376 Mbps,48230 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,148 ms,47 Mbps,6121 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,19 ms,78 Mbps,10035 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,125 ms,354 Mbps,45363 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,312 Mbps,40038 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,106 ms,70 Mbps,8966 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,272 Mbps,34918 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,216 Mbps,27648 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,277 Mbps,35532 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,69 ms,294 Mbps,37683 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,97 ms,353 Mbps,45260 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,80 ms,158 Mbps,20275 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,94 ms,50 Mbps,6405 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,89 ms,355 Mbps,45465 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,81 ms,0 Mbps,68 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,44 Mbps,5653 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,243 Mbps,31129 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,103 ms,86 Mbps,11059 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,94 ms,44 Mbps,5706 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,108 ms,36 Mbps,4703 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,115 ms,260 Mbps,33280 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,80 ms,406 Mbps,52019 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,14 ms,63 Mbps,8191 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,95 ms,3 Mbps,498 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,134 ms,196 Mbps,25088 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,41 ms,491 Mbps,62873 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,214 ms,34 Mbps,4389 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,136 ms,269 Mbps,34508 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,208 ms,98 Mbps,12595 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,200 ms,115 Mbps,14745 kB/s
103.137.63.3,443,61.224.80.97,TW,,隧道,209 ms,76 Mbps,9831 kB/s
152.67.44.30,443,152.67.44.30,BR,S
