中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,1024 Mbps,131072 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,72 ms,415 Mbps,53145 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,196 Mbps,25088 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,377 Mbps,48332 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,10 ms,456 Mbps,58470 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,50 Mbps,6457 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,107 ms,50 Mbps,6442 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,25 ms,60 Mbps,7784 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,20 ms,418 Mbps,53555 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,165 ms,6 Mbps,876 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,56 ms,429 Mbps,54988 kB/s
130.61.23.77,443,130.61.23.77,115 Mbps,14745 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,55 ms,413 Mbps,52940 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,119 ms,451 Mbps,57753 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,52 ms,432 Mbps,55398 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,180 Mbps,23142 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,392 Mbps,50278 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,1 Mbps,223 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,498 Mbps,63795 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,17 ms,424 Mbps,54272 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,133 ms,57 Mbps,7407 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,89 ms,52 Mbps,6780 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,189 Mbps,24268 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,173 Mbps,22220 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,136 ms,263 Mbps,33689 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,47 Mbps,6043 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,30 ms,7 Mbps,974 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::1d2:a1,US,San Jose,隧道,111 ms,71 Mbps,9174 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,51 ms,338 Mbps,43315 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,114 ms,39 Mbps,5052 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,127 ms,468 Mbps,60006 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,439 Mbps,56217 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,202 Mbps,25907 kB/s
193.123.38.39,443,2a0b:21c0:1007:1ca:0:75b5:666c:700,DE,Frankfurt,隧道,109 ms,183 Mbps,23449 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26a:5f,US,Los Angeles,隧道,52 ms,45 Mbps,5803 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,175 ms,116 Mbps,14848 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,56 ms,100 Mbps,12902 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,126 ms,146 Mbps,18739 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,109 ms,181 Mbps,23244 kB/s
