中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,,colo.txt:Portland,中转,0 ms,41 Mbps,5253 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,21 ms,928 Mbps,118784 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,17 ms,47 Mbps,6026 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Dallas,隧道,20 ms,51 Mbps,6586 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,880 Mbps,112640 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,787 Mbps,100761 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,7 ms,670 Mbps,85811 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,24 ms,848 Mbps,108544 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,34 ms,746 Mbps,95539 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,550 Mbps,70451 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,379 Mbps,48537 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,232 Mbps,29798 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,35 ms,100 Mbps,12902 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,4 ms,904 Mbps,115712 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,79 ms,288 Mbps,36966 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,124 Mbps,15974 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,147 ms,163 Mbps,20889 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,144 ms,136 Mbps,17510 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,156 ms,45 Mbps,5774 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,170 ms,40 Mbps,5221 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,162 ms,56 Mbps,7255 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,163 ms,129 Mbps,16588 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,76 ms,45 Mbps,5859 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,42 Mbps,5442 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,96 ms,13 Mbps,1675 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,78 ms,382 Mbps,48947 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,157 ms,141 Mbps,18124 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,207 ms,24 Mbps,3119 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,182 ms,11 Mbps,1408 kB/s
158.101.221.74,443,163.123.193.6,DE,Frankfurt,隧道,162 ms,103 Mbps,13209 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,108 Mbps,13926 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,190 ms,136 Mbps,17408 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,164 ms,176 Mbps,22630 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,96 ms,44 Mbps,5646 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,169 ms,39 Mbps,5113 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,171 ms,119 Mbps,15257 kB/s
8.219.191.233,443,47.245.84.175,SG,Singapore,隧道,263 ms,43 Mbps,5546 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,176 ms,30 Mbps,3961 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,187 ms,11 Mbps,1490 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,157 ms,15 Mbps,1998 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,169 ms,0 Mbps,24 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,166 ms,3 Mbps,470 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,122 ms,139 Mbps,17817 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,129 Mbps,16588 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,37 Mbps,4818 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,145 ms,47 Mbps,6049 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,202 ms,48 Mbps,6222 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,41 Mbps,5313 kB/s
130.162.144.191,443,2a09:bac1:3f20::20b:89,KR,Seoul,隧道,157 ms,45 Mbps,5804 kB/s
193.123.38.223,443,98.98.166.174,US,Frankfurt,隧道,179 ms,130 Mbps,16691 kB/s
