中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,62 ms,380 Mbps,48640 kB/s
198.46.188.190,443,2a09:bac1:7680:118::c7:9,US,Buffalo,隧道,21 ms,88 Mbps,11264 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,64 ms,338 Mbps,43315 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,25 ms,494 Mbps,63283 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,128 ms,215 Mbps,27545 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,68 ms,328 Mbps,41984 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,99 ms,38 Mbps,4897 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,75 Mbps,9627 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,67 ms,325 Mbps,41676 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,87 ms,254 Mbps,32563 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,92 ms,125 Mbps,16076 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,328 Mbps,42086 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,711 Mbps,91033 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,10 ms,414 Mbps,53043 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,169 ms,485 Mbps,62156 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,28 ms,1416 Mbps,181248 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,64 ms,312 Mbps,39936 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,241 ms,41 Mbps,5271 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,115 ms,334 Mbps,42803 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,73 ms,288 Mbps,36966 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,212 Mbps,27136 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,211 Mbps,27033 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,204 Mbps,26214 kB/s
141.147.75.193,443,2606:f240:f00:83a7:0:130c:665a:f4fe,US,Frankfurt,隧道,99 ms,180 Mbps,23040 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,161 ms,407 Mbps,52121 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,227 ms,57 Mbps,7373 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,41 Mbps,5324 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,78 ms,293 Mbps,37580 kB/s
