中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,415 Mbps,53145 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,57 ms,50 Mbps,6405 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,127 ms,173 Mbps,22220 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,52 ms,424 Mbps,54272 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,65 ms,405 Mbps,51916 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,83 ms,410 Mbps,52531 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,299 Mbps,38297 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,50 ms,428 Mbps,54886 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,395 Mbps,50585 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,24 ms,54 Mbps,7022 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,864 Mbps,110592 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,53 ms,214 Mbps,27443 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,16 ms,61 Mbps,7931 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,181 Mbps,23244 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,23 ms,654 Mbps,83763 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,65 ms,72 Mbps,9289 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,374 Mbps,47923 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,439 Mbps,56217 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,191 Mbps,24473 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,83 ms,417 Mbps,53452 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,60 ms,146 Mbps,18739 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,118 ms,92 Mbps,11776 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,113 ms,164 Mbps,20992 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,92 ms,53 Mbps,6852 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,58 ms,381 Mbps,48844 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,52 ms,0 Mbps,6 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,55 ms,388 Mbps,49664 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,387 Mbps,49561 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,103 ms,42 Mbps,5384 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,366 Mbps,46899 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,61 ms,62 Mbps,7987 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,114 ms,34 Mbps,4479 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,45 Mbps,5813 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,116 ms,88 Mbps,11264 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,98 ms,39 Mbps,5081 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,108 ms,44 Mbps,5643 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,133 ms,41 Mbps,5275 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,179 ms,177 Mbps,22732 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,245 ms,126 Mbps,16179 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,104 ms,42 Mbps,5429 kB/s
