中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,912 Mbps,116736 kB/s
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,36 ms,992 Mbps,126976 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,670 Mbps,85811 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,6 ms,1472 Mbps,188416 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,58 ms,436 Mbps,55808 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,26 ms,396 Mbps,50790 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,26 ms,928 Mbps,118784 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,4 ms,0 Mbps,30 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,25 ms,48 Mbps,6174 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,2432 Mbps,311296 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,275 Mbps,35225 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,71 ms,224 Mbps,28672 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,78 ms,35 Mbps,4501 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,72 ms,452 Mbps,57958 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,11 ms,54 Mbps,6945 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,107 ms,32 Mbps,4123 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,199 Mbps,25497 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,6 ms,888 Mbps,113664 kB/s
129.80.13.33,443,2604:980:1003:ee:0:b559:e735:b2ff,US,Ashburn,隧道,145 ms,234 Mbps,30003 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,164 ms,121 Mbps,15564 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,141 ms,49 Mbps,6343 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,168 ms,48 Mbps,6170 kB/s
