中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,510 Mbps,65331 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,35 ms,30 Mbps,3872 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,73 ms,267 Mbps,34201 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,14 ms,6 Mbps,883 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,70 ms,293 Mbps,37580 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,313 Mbps,40140 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,445 Mbps,57036 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,261 Mbps,33484 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,45 ms,47 Mbps,6048 kB/s
129.153.119.97,443,129.153.119.97,,Los Angeles,中转,0 ms,48 Mbps,6218 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,236 Mbps,30208 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,26 ms,356 Mbps,45568 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,89 ms,36 Mbps,4683 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,46 ms,509 Mbps,65228 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,87 ms,212 Mbps,27238 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,356 Mbps,45568 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,242 Mbps,31027 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,71 ms,320 Mbps,41062 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,67 ms,343 Mbps,43929 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,75 ms,152 Mbps,19558 kB/s
150.136.121.64,443,2603:c020:4012:4388:c5e:f6e5:73e6:1535,US,Ashburn,隧道,39 ms,70 Mbps,9073 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,50 Mbps,6425 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,217 Mbps,27852 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,135 Mbps,17305 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,59 ms,34 Mbps,4475 kB/s
43.153.80.208,443,43.153.80.208,,colo.txt:San Jose,中转,0 ms,17 Mbps,2302 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,216 Mbps,27750 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,168 ms,280 Mbps,35942 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,103 Mbps,13209 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,45 ms,653 Mbps,83660 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,315 Mbps,40345 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,338 Mbps,43315 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,96 ms,328 Mbps,42086 kB/s
141.147.64.155,443,2a0b:21c0:1007:c8:0:5076:16c5:a939,DE,Frankfurt,隧道,94 ms,146 Mbps,18739 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,191 ms,94 Mbps,12083 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,129 ms,193 Mbps,24780 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,235 ms,30 Mbps,3942 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,64 ms,45 Mbps,5864 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,89 ms,44 Mbps,5644 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,100 ms,37 Mbps,4858 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,97 ms,44 Mbps,5753 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,191 ms,50 Mbps,6405 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,152 ms,45 Mbps,5775 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,229 ms,51 Mbps,6607 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,225 ms,2 Mbps,260 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,117 ms,123 Mbps,15769 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,89 ms,71 Mbps,9144 kB/s
64.110.98.49,443,104.28.206.113,JP,Osaka,隧道,214 ms,31 Mbps,4039 kB/s
64.110.103.69,443,64.110.103.69,30 Mbps,3878 kB/s
64.110.103.69,,,隧道,0 ms,null Mbps,null kB/s
150.230.115.53,443,2606:f240:f00:2be4:0:bca2:b006:227a,US,Frankfurt,隧道,234 ms,153 Mbps,19660 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,205 ms,75 Mbps,9714 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,182 ms,85 Mbps,10956 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,265 ms,0 Mbps,5 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,91 ms,5 Mbps,738 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,306 ms,59 Mbps,7608 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,191 ms,77 Mbps,9980 kB/s
152.70.83.37,443,152.70.83.37,JP,Osaka,中转,219 ms,58 Mbps,7521 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,238 ms,59 Mbps,7675 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,223 ms,39 Mbps,4994 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,204 ms,0 Mbps,48 kB/s
140.238.37.208,443,2603:c021:8014:2f20:8113:6e70:2fc2:cf3c,JP,Osaka,隧道,242 ms,34 Mbps,4415 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,226 ms,35 Mbps,4496 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,44 ms,550 Mbps,70451 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,87 ms,259 Mbps,33177 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,195 ms,238 Mbps,30515 kB/s
103.137.63.3,443,61.224.101.159,TW,,隧道,188 ms,88 Mbps,11366 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,42 ms,358 Mbps,45875 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,34 ms,391 Mbps,50073 kB/s
132.226.7.217,443,132.226.7.217,JP,Osaka,中转,229 ms,36 Mbps,4652 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,91 ms,226 Mbps,28979 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,108 ms,65 Mbps,8401 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,205 ms,36 Mbps,4644 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,92 ms,209 Mbps,26828 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,97 ms,192 Mbps,24576 kB/s
129.146.139.227,443,129.146.139.227,US,,中转,153 ms,48 Mbps,6163 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,88 ms,76 Mbps,9825 kB/s
193.123.81.105,443,193.123.81.105,AE,Milan,中转,236 ms,42 Mbps,5411 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,108 ms,50 Mbps,6427 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,225 ms,57 Mbps,7393 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,207 Mbps,26521 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,83 ms,185 Mbps,23756 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,91 ms,208 Mbps,26624 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,91 ms,250 Mbps,32051 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,94 ms,191 Mbps,24473 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,90 ms,108 Mbps,13926 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,363 ms,57 Mbps,7361 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,92 ms,221 Mbps,28364 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,71 ms,188 Mbps,24064 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::1d2:4e,US,San Jose,隧道,74 ms,66 Mbps,8545 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,69 ms,100 Mbps,12800 kB/s
193.123.33.178,443,2a0b:21c0:100a:1b0:0:b9ed:cf8e:edeb,DE,Frankfurt,隧道,90 ms,117 Mbps,15052 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,84 ms,44 Mbps,5677 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,186 ms,73 Mbps,9465 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,190 ms,80 Mbps,10342 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,128 ms,43 Mbps,5608 kB/s
152.70.234.188,443,152.70.234.188,KR,Seoul,中转,177 ms,36 Mbps,4652 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,182 ms,35 Mbps,4562 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,211 ms,35 Mbps,4557 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,185 ms,75 Mbps,9701 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,213 ms,39 Mbps,5023 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,226 ms,59 Mbps,7679 kB/s
103.137.63.2,443,61.224.83.52,TW,,隧道,187 ms,82 Mbps,10547 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,207 ms,2 Mbps,347 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,227 Mbps,29081 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,202 ms,65 Mbps,8422 kB/s
193.123.69.77,443,193.123.69.77,AE,,中转,188 ms,27 Mbps,3500 kB/s
