中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,2224 Mbps,284672 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,17 ms,435 Mbps,55705 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,6 ms,920 Mbps,117760 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,22 ms,920 Mbps,117760 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,624 Mbps,79974 kB/s
129.146.46.164,443,129.146.46.164,351 Mbps,44953 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,335 Mbps,42905 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,5 Mbps,763 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,190 Mbps,24371 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,113 ms,41 Mbps,5297 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,43 Mbps,5515 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,112 ms,192 Mbps,24678 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,41 Mbps,5297 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,132 Mbps,16998 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,100 Mbps,12902 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,40 Mbps,5141 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,93 Mbps,11980 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,173 ms,42 Mbps,5497 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,161 ms,34 Mbps,4417 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,51 Mbps,6556 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,170 ms,44 Mbps,5727 kB/s
