中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,22 ms,944 Mbps,120832 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,1560 Mbps,199680 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,12 ms,724 Mbps,92774 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,29 ms,896 Mbps,114688 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,36 ms,380 Mbps,48640 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,660 Mbps,84582 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,46 ms,62 Mbps,7948 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,8 ms,1512 Mbps,193536 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,29 ms,65 Mbps,8339 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,17 ms,2000 Mbps,256000 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,21 ms,3 Mbps,410 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,10 ms,617 Mbps,79052 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,75 ms,409 Mbps,52428 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,27 ms,80 Mbps,10240 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,62 ms,832 Mbps,106496 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,20 ms,632 Mbps,80998 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,151 ms,158 Mbps,20275 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,40 ms,536 Mbps,68608 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,154 ms,43 Mbps,5582 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,44 ms,73 Mbps,9414 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,21 ms,687 Mbps,87961 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,90 ms,49 Mbps,6386 kB/s
