中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,49 Mbps,6382 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,840 Mbps,107520 kB/s
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,73 ms,275 Mbps,35225 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,251 Mbps,32153 kB/s
129.146.46.164,443,129.146.46.164,302 Mbps,38707 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,8 ms,1560 Mbps,199680 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,38 ms,572 Mbps,73318 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,13 ms,29 Mbps,3755 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,15 ms,992 Mbps,126976 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,79 Mbps,10137 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,267 Mbps,34201 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,63 ms,368 Mbps,47104 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,257 Mbps,32972 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,61 ms,50 Mbps,6469 kB/s
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,93 ms,319 Mbps,40857 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,89 ms,256 Mbps,32768 kB/s
152.70.52.84,443,2a0b:21c0:1007:ca:0:6f39:7631:b85,DE,Frankfurt,隧道,96 ms,246 Mbps,31539 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,72 ms,257 Mbps,32972 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,90 ms,48 Mbps,6183 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,296 Mbps,37990 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,90 ms,336 Mbps,43110 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,84 ms,225 Mbps,28876 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,114 ms,192 Mbps,24678 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,97 ms,48 Mbps,6157 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,219 Mbps,28057 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,99 ms,44 Mbps,5757 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,43 Mbps,5546 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,103 ms,44 Mbps,5634 kB/s
144.21.35.132,443,2a0b:21c0:1007:1ca:0:8ba7:5ee8:13e6,DE,Frankfurt,隧道,113 ms,250 Mbps,32051 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,115 Mbps,14745 kB/s
143.47.190.37,443,2606:f240:f00:2be4:0:9fa5:3a32:5d8c,US,Frankfurt,隧道,107 ms,219 Mbps,28057 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,105 ms,24 Mbps,3148 kB/s
158.101.221.74,443,2606:f240:f00:83a7:0:f218:6ae5:d212,US,Frankfurt,隧道,99 ms,228 Mbps,29286 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,164 ms,37 Mbps,4850 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,169 ms,47 Mbps,6016 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,180 ms,42 Mbps,5484 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,39 Mbps,5033 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,184 ms,150 Mbps,19251 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,95 ms,0 Mbps,113 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,203 ms,72 Mbps,9316 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,30 Mbps,3888 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,240 ms,2 Mbps,261 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,237 ms,44 Mbps,5639 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,81 Mbps,10444 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,40 Mbps,5154 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,221 ms,86 Mbps,11059 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,32 Mbps,4216 kB/s
8.219.192.155,443,47.245.127.33,SG,Singapore,隧道,254 ms,34 Mbps,4455 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,249 ms,34 Mbps,4418 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,220 ms,84 Mbps,10752 kB/s
130.162.144.191,443,2a09:bac1:3f00::20b:7c,KR,Seoul,隧道,219 ms,35 Mbps,4522 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,222 ms,36 Mbps,4683 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,252 ms,4 Mbps,566 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,236 ms,1 Mbps,198 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,216 ms,31 Mbps,3982 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,216 Mbps,27750 kB/s
