中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,534 Mbps,68403 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,32 ms,33 Mbps,4233 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,19 ms,62 Mbps,7942 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,53 ms,64 Mbps,8278 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,73 ms,524 Mbps,67072 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,114 ms,8 Mbps,1089 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,731 Mbps,93593 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,275 Mbps,35225 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,72 ms,505 Mbps,64716 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,275 Mbps,35225 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,24 ms,50 Mbps,6499 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,400 Mbps,51302 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,63 ms,484 Mbps,62054 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,122 ms,41 Mbps,5350 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,218 ms,66 Mbps,8471 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,55 ms,83 Mbps,10649 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,312 Mbps,39936 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,202 Mbps,25907 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,70 ms,43 Mbps,5617 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,85 ms,1 Mbps,229 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,15 ms,52 Mbps,6742 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,110 ms,214 Mbps,27443 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,63 ms,520 Mbps,66560 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,38 Mbps,4927 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,81 ms,468 Mbps,60006 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,28 ms,38 Mbps,4939 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,60 ms,43 Mbps,5592 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,166 Mbps,21299 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,49 ms,332 Mbps,42598 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,182 Mbps,23347 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,73 ms,563 Mbps,72089 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,116 ms,46 Mbps,5991 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,129 ms,199 Mbps,25497 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,119 ms,20 Mbps,2582 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,66 ms,464 Mbps,59494 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,135 ms,188 Mbps,24166 kB/s
130.61.23.77,443,130.61.23.77,182 Mbps,23347 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,121 ms,43 Mbps,5626 kB/s
132.226.209.169,443,2606:f240:f00:83a7:0:5f4c:f665:b6a7,US,Frankfurt,隧道,126 ms,170 Mbps,21811 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,237 ms,3 Mbps,464 kB/s
144.22.252.124,443,144.22.252.124,BR,S
