中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,76 ms,308 Mbps,39526 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,552 Mbps,70758 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,215 Mbps,27545 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,628 Mbps,80384 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,118 ms,240 Mbps,30720 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,290 Mbps,37171 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,87 ms,307 Mbps,39321 kB/s
35.197.23.75,443,34.83.174.15,US,Seattle,隧道,137 ms,303 Mbps,38809 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,34 ms,81 Mbps,10444 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,284 Mbps,36352 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,41 Mbps,5255 kB/s
35.230.79.26,443,34.83.174.15,US,Seattle,隧道,71 ms,304 Mbps,39014 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,78 ms,194 Mbps,24883 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,169 ms,286 Mbps,36659 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,44 ms,450 Mbps,57651 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,62 ms,357 Mbps,45772 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,68 ms,124 Mbps,15974 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,41 ms,485 Mbps,62156 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,212 Mbps,27238 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,199 ms,136 Mbps,17510 kB/s
152.70.191.137,443,98.98.166.174,AE,Frankfurt,隧道,87 ms,184 Mbps,23552 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,86 ms,48 Mbps,6167 kB/s
132.145.236.199,443,2a0b:21c0:100a:1fa:0:9c09:f827:5c4e,DE,Frankfurt,隧道,97 ms,148 Mbps,18944 kB/s
130.162.45.11,443,2a0b:21c0:1007:1c8:0:a2ee:fc71:73ab,DE,Frankfurt,隧道,93 ms,172 Mbps,22118 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,65 ms,286 Mbps,36659 kB/s
150.230.144.54,443,98.98.156.6,AE,Frankfurt,隧道,91 ms,142 Mbps,18227 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,95 ms,46 Mbps,5966 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,68 ms,285 Mbps,36556 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,85 ms,234 Mbps,30003 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,232 Mbps,29798 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,47 Mbps,6143 kB/s
141.147.13.15,443,2a0b:21c0:1007:c9:0:a67a:cafc:3489,DE,Frankfurt,隧道,89 ms,162 Mbps,20787 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,208 Mbps,26624 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,109 Mbps,14028 kB/s
150.230.63.93,443,150.230.63.93,,colo.txt:Osaka,中转,0 ms,31 Mbps,3992 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,314 ms,64 Mbps,8234 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,227 ms,63 Mbps,8103 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,92 Mbps,11878 kB/s
140.238.15.251,443,140.238.15.251,KR,Seoul,中转,186 ms,35 Mbps,4521 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,226 ms,65 Mbps,8438 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,222 ms,67 Mbps,8703 kB/s
129.154.50.220,443,129.154.50.220,KR,Hong Kong,中转,225 ms,75 Mbps,9663 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,229 ms,57 Mbps,7380 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,221 ms,45 Mbps,5872 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,221 ms,2 Mbps,277 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,210 ms,31 Mbps,3987 kB/s
141.147.147.28,443,104.28.206.113,JP,Osaka,隧道,223 ms,43 Mbps,5577 kB/s
192.9.138.241,443,192.9.138.241,US,291 Mbps,37273 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,192 ms,78 Mbps,10035 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,229 ms,58 Mbps,7428 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,319 ms,73 Mbps,9356 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,221 ms,52 Mbps,6725 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,302 ms,57 Mbps,7306 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,227 ms,65 Mbps,8397 kB/s
193.123.93.103,443,193.123.93.103,AE,Paris,中转,230 ms,71 Mbps,9114 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,77 ms,0 Mbps,16 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,87 ms,240 Mbps,30822 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,36 ms,465 Mbps,59596 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,79 ms,138 Mbps,17715 kB/s
204.110.220.3,443,204.110.220.19,US,,隧道,86 ms,214 Mbps,27443 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,228 ms,58 Mbps,7441 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,1232 ms,0 Mbps,127 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,20 ms,944 Mbps,120832 kB/s
8.219.66.156,443,8.219.66.156,SG,Osaka,中转,325 ms,62 Mbps,7973 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,78 ms,292 Mbps,37478 kB/s
47.241.209.61,443,8.222.175.6,SG,,隧道,227 ms,1 Mbps,252 kB/s
54.203.85.46,443,204.110.220.242,US,,隧道,92 ms,217 Mbps,27852 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,89 ms,244 Mbps,31334 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,89 ms,56 Mbps,7254 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,89 ms,6 Mbps,811 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,150 ms,87 Mbps,11161 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,227 ms,68 Mbps,8728 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,28 ms,599 Mbps,76697 kB/s
130.61.87.219,443,130.61.87.219,DE,,中转,97 ms,232 Mbps,29798 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,453 ms,28 Mbps,3677 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,98 ms,231 Mbps,29593 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,232 Mbps,29798 kB/s
103.137.63.3,443,61.224.127.165,TW,,隧道,206 ms,68 Mbps,8756 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,88 ms,228 Mbps,29184 kB/s
