中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,10 ms,1376 Mbps,176128 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,26 ms,904 Mbps,115712 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,46 ms,936 Mbps,119808 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,581 Mbps,74444 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,856 Mbps,109568 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,19 ms,77 Mbps,9932 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,31 ms,888 Mbps,113664 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,632 Mbps,80998 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,71 ms,40 Mbps,5156 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,231 Mbps,29593 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,69 ms,295 Mbps,37785 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,1 ms,904 Mbps,115712 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,49 ms,274 Mbps,35123 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,82 ms,4 Mbps,512 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,105 ms,200 Mbps,25600 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,156 ms,41 Mbps,5362 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,84 ms,39 Mbps,5108 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,105 Mbps,13516 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,71 ms,405 Mbps,51916 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,156 ms,115 Mbps,14745 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,156 ms,41 Mbps,5292 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,148 Mbps,19046 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,146 ms,125 Mbps,16076 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,39 Mbps,5065 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,40 Mbps,5141 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,138 ms,162 Mbps,20787 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,178 ms,2 Mbps,369 kB/s
146.56.137.229,443,107.151.176.202,US,Los Angeles,隧道,166 ms,119 Mbps,15257 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,182 ms,48 Mbps,6238 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,121 ms,50 Mbps,6459 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:106,KR,Seoul,隧道,152 ms,43 Mbps,5579 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,153 ms,46 Mbps,5992 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,154 ms,20 Mbps,2643 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,150 ms,41 Mbps,5284 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,168 ms,42 Mbps,5443 kB/s
158.101.201.244,443,98.98.166.58,US,Frankfurt,隧道,184 ms,118 Mbps,15155 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,166 ms,147 Mbps,18841 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,44 Mbps,5681 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,167 ms,124 Mbps,15872 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,172 ms,160 Mbps,20480 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,217 ms,79 Mbps,10137 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,182 ms,9 Mbps,1220 kB/s
129.154.201.153,443,2602:ffe4:407:21d9:0:129e:201b:3291,SG,Singapore,隧道,218 ms,92 Mbps,11776 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,166 ms,3 Mbps,499 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,35 Mbps,4501 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,170 ms,28 Mbps,3614 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,146 ms,11 Mbps,1482 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,187 ms,37 Mbps,4836 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,174 ms,1 Mbps,203 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,174 ms,0 Mbps,39 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,260 ms,27 Mbps,3567 kB/s
