中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,421 Mbps,53964 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,49 ms,484 Mbps,61952 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,16 ms,1144 Mbps,146432 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,527 Mbps,67481 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,59 ms,405 Mbps,51916 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,19 ms,832 Mbps,106496 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,402 Mbps,51507 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,467 Mbps,59801 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,45 ms,465 Mbps,59596 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,60 ms,488 Mbps,62464 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,58 ms,250 Mbps,32051 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,53 ms,407 Mbps,52121 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,199 Mbps,25497 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,69 ms,472 Mbps,60518 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,393 Mbps,50380 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,138 Mbps,17715 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,168 Mbps,21504 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,180 Mbps,23142 kB/s
143.47.178.5,443,2606:f240:f00:5a42:0:e17f:8586:471,DE,Frankfurt,隧道,122 ms,128 Mbps,16384 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,38 Mbps,4983 kB/s
152.70.52.84,443,2606:f240:f00:83a7:0:e7ef:2ff2:16cb,DE,Frankfurt,隧道,111 ms,168 Mbps,21504 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,149 ms,200 Mbps,25600 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,106 ms,44 Mbps,5646 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,115 ms,45 Mbps,5777 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,159 ms,36 Mbps,4625 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,113 ms,48 Mbps,6204 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,35 Mbps,4499 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,174 ms,101 Mbps,13004 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,222 ms,2 Mbps,337 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,195 ms,39 Mbps,5056 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,205 ms,37 Mbps,4802 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,210 ms,33 Mbps,4314 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,0 Mbps,107 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,185 ms,92 Mbps,11878 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,238 ms,61 Mbps,7867 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,1220 ms,0 Mbps,3 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,272 ms,0 Mbps,27 kB/s
