中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,24 ms,633 Mbps,81100 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,63 ms,500 Mbps,64102 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,68 ms,418 Mbps,53555 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,19 ms,675 Mbps,86425 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,25 ms,1296 Mbps,165888 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,52 ms,587 Mbps,75161 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,46 ms,576 Mbps,73830 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,47 ms,623 Mbps,79769 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,41 ms,0 Mbps,104 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,30 ms,1032 Mbps,132096 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,129 ms,48 Mbps,6205 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,26 ms,789 Mbps,101068 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,176 Mbps,22630 kB/s
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,56 ms,406 Mbps,52019 kB/s
146.56.170.1,443,2607:a400:a:16b:0:b96:ec0:8e1b,US,Los Angeles,隧道,169 ms,108 Mbps,13824 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,81 ms,425 Mbps,54476 kB/s
138.3.254.39,443,138.3.254.39,DE,131 Mbps,16793 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,188 ms,147 Mbps,18841 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,140 ms,167 Mbps,21401 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,117 ms,16 Mbps,2066 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,156 ms,135 Mbps,17305 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,29 ms,66 Mbps,8495 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,39 ms,296 Mbps,37888 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,156 ms,42 Mbps,5435 kB/s
130.61.134.32,443,2606:f240:f00:a683:0:1475:4d8b:56a7,US,Frankfurt,隧道,137 ms,137 Mbps,17612 kB/s
141.147.68.241,443,2606:f240:f00:6acf:0:50c1:9eb0:9f41,US,Frankfurt,隧道,144 ms,136 Mbps,17408 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,150 ms,76 Mbps,9762 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,137 ms,38 Mbps,4928 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,146 ms,146 Mbps,18739 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,172 ms,3 Mbps,414 kB/s
158.178.147.110,443,163.123.193.6,DE,Frankfurt,隧道,142 ms,128 Mbps,16486 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,80 ms,49 Mbps,6357 kB/s
8.222.68.245,443,8.216.92.214,JP,Tokyo,隧道,129 ms,6 Mbps,772 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,136 ms,39 Mbps,4997 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,149 ms,134 Mbps,17203 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,186 ms,3 Mbps,426 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,167 ms,45 Mbps,5870 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,174 ms,96 Mbps,12288 kB/s
146.56.169.208,443,2607:a400:a:16b:0:e682:e4f0:75d7,US,Los Angeles,隧道,155 ms,147 Mbps,18841 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,164 ms,142 Mbps,18227 kB/s
8.219.143.224,443,8.222.220.238,SG,Singapore,隧道,193 ms,90 Mbps,11571 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,165 ms,44 Mbps,5651 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,171 ms,48 Mbps,6179 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,155 ms,117 Mbps,15052 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,119 ms,160 Mbps,20582 kB/s
168.138.149.17,443,168.138.149.17,BR,S
