中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,287 Mbps,36761 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,270 Mbps,34611 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,596 Mbps,76288 kB/s
129.159.222.164,443,2a0b:21c0:100a:1fa:0:da44:1eeb:3969,DE,Frankfurt,隧道,89 ms,216 Mbps,27648 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,62 ms,311 Mbps,39833 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,245 Mbps,31436 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,91 ms,40 Mbps,5141 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,56 ms,617 Mbps,79052 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,68 ms,281 Mbps,36044 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,79 ms,247 Mbps,31641 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,101 ms,193 Mbps,24780 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,82 ms,280 Mbps,35840 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,69 ms,396 Mbps,50790 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,66 ms,343 Mbps,43929 kB/s
193.123.60.41,443,2a0b:21c0:1007:1c9:0:a165:eec7:f308,DE,Frankfurt,隧道,90 ms,248 Mbps,31744 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,86 ms,31 Mbps,4071 kB/s
141.144.199.182,443,2a0b:21c0:1007:1ca:0:a048:74a4:3c14,DE,Frankfurt,隧道,87 ms,248 Mbps,31846 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,244 Mbps,31232 kB/s
141.147.9.169,443,2a0b:21c0:1007:ca:0:c883:c7d5:719f,DE,Frankfurt,隧道,91 ms,235 Mbps,30105 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,43 ms,24 Mbps,3181 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,69 ms,331 Mbps,42393 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,104 ms,42 Mbps,5379 kB/s
141.147.105.212,443,98.98.156.22,DE,Frankfurt,隧道,124 ms,110 Mbps,14131 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,82 ms,233 Mbps,29900 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,46 Mbps,6014 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,152 Mbps,19456 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,57 ms,376 Mbps,48128 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,69 ms,89 Mbps,11468 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,243 Mbps,31129 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,81 ms,249 Mbps,31948 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,4 ms,7 Mbps,1018 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,81 ms,80 Mbps,10240 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,100 Mbps,12902 kB/s
130.162.215.254,443,2a0b:21c0:100a:1b3:0:feaf:f7dc:1dee,DE,Frankfurt,隧道,103 ms,224 Mbps,28672 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,228 Mbps,29184 kB/s
152.70.49.180,443,2a0b:21c0:1007:1c9:0:9b61:9c23:e77a,DE,Frankfurt,隧道,149 ms,136 Mbps,17510 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,129 ms,275 Mbps,35225 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,88 ms,42 Mbps,5503 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,110 ms,104 Mbps,13312 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,202 ms,72 Mbps,9260 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,102 ms,308 Mbps,39526 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,173 ms,5 Mbps,664 kB/s
129.154.50.220,443,129.154.50.220,,colo.txt:Seoul,中转,0 ms,84 Mbps,10752 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,183 ms,23 Mbps,2974 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,81 ms,235 Mbps,30105 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,110 ms,46 Mbps,5962 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,191 ms,84 Mbps,10752 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,211 ms,148 Mbps,19046 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26a:18,US,Los Angeles,隧道,62 ms,45 Mbps,5840 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,85 ms,232 Mbps,29798 kB/s
132.226.169.196,443,2607:a400:a:6b:0:1572:e07f:b314,US,Los Angeles,隧道,224 ms,70 Mbps,8988 kB/s
146.56.163.161,443,2607:a400:a:16b:0:dfd9:224:8e5a,US,Los Angeles,隧道,201 ms,70 Mbps,9032 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,254 ms,71 Mbps,9108 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,186 ms,37 Mbps,4789 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,183 ms,77 Mbps,9971 kB/s
129.154.221.61,443,2607:a400:a:6b:0:1569:3ae9:d1e1,US,Los Angeles,隧道,199 ms,69 Mbps,8905 kB/s
150.230.62.103,443,2603:c023:8:c6ee:e0a7:ed47:4a61:5473,JP,Osaka,隧道,200 ms,65 Mbps,8415 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,219 ms,6 Mbps,837 kB/s
8.222.199.153,443,47.236.58.234,SG,Singapore,隧道,247 ms,57 Mbps,7308 kB/s
64.110.86.3,443,107.151.176.166,US,Los Angeles,隧道,202 ms,81 Mbps,10444 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,81 ms,52 Mbps,6708 kB/s
146.56.128.183,443,2607:a400:a:6c:0:fbef:160d:7c11,US,Los Angeles,隧道,230 ms,64 Mbps,8238 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,187 ms,27 Mbps,3555 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,97 Mbps,12492 kB/s
146.56.42.167,443,146.56.42.167,KR,Seoul,中转,191 ms,21 Mbps,2756 kB/s
141.148.220.141,443,2a09:bac1:36e0:18::1c5:93,IN,Mumbai,隧道,186 ms,41 Mbps,5332 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,89 ms,26 Mbps,3331 kB/s
8.219.171.87,443,8.222.207.55,SG,Singapore,隧道,247 ms,47 Mbps,6078 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,225 ms,2 Mbps,272 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,63 ms,46 Mbps,5980 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,220 ms,53 Mbps,6806 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,220 ms,46 Mbps,5936 kB/s
129.154.204.223,443,2607:a400:a:16b:0:e795:26b6:b073,US,Los Angeles,隧道,378 ms,70 Mbps,9068 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,190 ms,34 Mbps,4390 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,218 ms,9 Mbps,1247 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,183 ms,91 Mbps,11673 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,220 ms,65 Mbps,8360 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,213 ms,69 Mbps,8906 kB/s
132.226.229.139,443,2607:a400:a:6c:0:923e:7a79:f389,US,Los Angeles,隧道,198 ms,80 Mbps,10342 kB/s
8.222.171.223,443,47.245.84.175,SG,Singapore,隧道,246 ms,53 Mbps,6844 kB/s
8.219.121.62,443,8.219.142.198,SG,Singapore,隧道,249 ms,53 Mbps,6882 kB/s
47.88.137.92,443,47.88.137.92,SG,Singapore,中转,287 ms,7 Mbps,952 kB/s
146.56.163.76,443,2607:a400:a:6c:0:9d28:704:1886,US,Los Angeles,隧道,232 ms,61 Mbps,7824 kB/s
8.219.213.146,443,47.245.125.52,SG,Singapore,隧道,245 ms,54 Mbps,6934 kB/s
158.178.238.239,443,104.28.222.46,SG,Singapore,隧道,225 ms,36 Mbps,4643 kB/s
8.219.86.249,443,8.222.222.65,SG,Singapore,隧道,246 ms,53 Mbps,6872 kB/s
8.219.204.197,443,47.236.1.53,SG,Singapore,隧道,246 ms,51 Mbps,6555 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,249 ms,47 Mbps,6067 kB/s
8.222.182.214,443,8.222.222.65,SG,Singapore,隧道,247 ms,50 Mbps,6421 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,1029 ms,5 Mbps,646 kB/s
8.218.26.21,443,8.218.26.21,HK,Hong Kong,中转,220 ms,0 Mbps,1 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,267 ms,22 Mbps,2819 kB/s
193.123.63.187,443,2a0b:21c0:100a:1b5:0:8df8:5183:3f2b,DE,Frankfurt,隧道,88 ms,231 Mbps,29593 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,24 ms,179 Mbps,22937 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,57 ms,7 Mbps,897 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,215 ms,32 Mbps,4153 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,158 ms,42 Mbps,5424 kB/s
193.123.58.204,443,2606:f240:f00:2be4:0:10a6:408c:ce54,US,Frankfurt,隧道,88 ms,211 Mbps,27033 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,85 ms,41 Mbps,5288 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,141 ms,40 Mbps,5121 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,194 ms,45 Mbps,5771 kB/s
140.83.84.171,443,140.83.84.171,JP,Osaka,中转,208 ms,66 Mbps,8500 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,118 ms,136 Mbps,17510 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,209 ms,35 Mbps,4601 kB/s
