中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,85 ms,263 Mbps,33689 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,543 Mbps,69529 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,65 ms,76 Mbps,9748 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,86 ms,177 Mbps,22732 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,224 Mbps,28672 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,266 Mbps,34099 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,9 ms,100 Mbps,12800 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,242 Mbps,31027 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,264 Mbps,33894 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,210 Mbps,26931 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,17 ms,19 Mbps,2472 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,332 Mbps,42598 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,38 ms,702 Mbps,89907 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,300 Mbps,38502 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,268 Mbps,34304 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,202 Mbps,25907 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,72 ms,263 Mbps,33689 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,184 ms,274 Mbps,35123 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,298 Mbps,38195 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,182 ms,89 Mbps,11468 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,69 ms,335 Mbps,42905 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,455 Mbps,58265 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,360 Mbps,46080 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,89 ms,42 Mbps,5388 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,236 Mbps,30208 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,50 Mbps,6468 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,94 ms,103 Mbps,13209 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,65 ms,115 Mbps,14745 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,20 ms,664 Mbps,84992 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,193 ms,78 Mbps,10035 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,74 ms,7 Mbps,1010 kB/s
129.146.168.102,443,2a09:bac1:76c0:e18::1bd:d1,US,Los Angeles,隧道,72 ms,50 Mbps,6422 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,92 Mbps,11878 kB/s
144.22.252.124,443,144.22.252.124,BR,S
