中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,144 Mbps,18534 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,36 ms,570 Mbps,73011 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,20 ms,540 Mbps,69222 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,500 Mbps,64000 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,20 ms,952 Mbps,121856 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,59 ms,341 Mbps,43724 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,672 Mbps,86016 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,43 ms,320 Mbps,40960 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,428 Mbps,54886 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,41 Mbps,5251 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,40 ms,595 Mbps,76185 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,62 ms,401 Mbps,51404 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,3 Mbps,480 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,109 ms,1 Mbps,186 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,216 Mbps,27648 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,149 ms,132 Mbps,16896 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,149 ms,140 Mbps,18022 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,144 ms,45 Mbps,5764 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,44 Mbps,5680 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,154 ms,122 Mbps,15667 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,128 Mbps,16486 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,152 ms,44 Mbps,5706 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,158 ms,0 Mbps,7 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,143 Mbps,18329 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,187 ms,2 Mbps,381 kB/s
158.101.130.149,443,2602:ffe4:407:21d9:0:b296:1490:1e60,SG,Singapore,隧道,194 ms,81 Mbps,10444 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,169 ms,4 Mbps,616 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,248 ms,3 Mbps,464 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,139 ms,42 Mbps,5480 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,164 ms,0 Mbps,98 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,228 ms,0 Mbps,41 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,170 ms,0 Mbps,52 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,45 Mbps,5790 kB/s
