中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,40 ms,660 Mbps,84582 kB/s
129.153.126.67,443,2a09:bac5:60ef:1173::1bd:68,US,Los Angeles,隧道,20 ms,41 Mbps,5252 kB/s
144.24.37.146,443,104.28.205.110,US,Los Angeles,隧道,36 ms,53 Mbps,6846 kB/s
132.145.15.204,443,2a0b:21c0:100a:1b7:0:4b07:a974:dfb8,DE,Frankfurt,隧道,155 ms,107 Mbps,13721 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,186 ms,7 Mbps,921 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,78 ms,252 Mbps,32256 kB/s
150.136.169.72,443,150.136.169.72,US,Ashburn,中转,73 ms,38 Mbps,4979 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,50 ms,352 Mbps,45158 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,49 ms,57 Mbps,7315 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,125 Mbps,16076 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,77 ms,44 Mbps,5686 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,107 Mbps,13721 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,131 ms,143 Mbps,18329 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,145 ms,45 Mbps,5816 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,117 ms,115 Mbps,14745 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,89 Mbps,11468 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,104 ms,176 Mbps,22528 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,160 ms,42 Mbps,5449 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,144 ms,70 Mbps,9043 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,107 Mbps,13721 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,128 ms,121 Mbps,15564 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,62 ms,103 Mbps,13209 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,157 ms,25 Mbps,3296 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,150 ms,45 Mbps,5766 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,287 ms,44 Mbps,5701 kB/s
138.2.229.77,443,138.2.229.77,US,San Jose,中转,68 ms,92 Mbps,11878 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,157 ms,98 Mbps,12595 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,170 ms,41 Mbps,5277 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,159 ms,40 Mbps,5150 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,169 ms,82 Mbps,10547 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,172 ms,82 Mbps,10547 kB/s
144.21.51.189,443,2a0b:21c0:100a:1b2:0:9b20:4d99:bb74,DE,Frankfurt,隧道,157 ms,74 Mbps,9570 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,386 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,161 ms,41 Mbps,5308 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,177 ms,0 Mbps,5 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,168 ms,85 Mbps,10956 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,149 ms,38 Mbps,4957 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,176 ms,0 Mbps,3 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,189 ms,33 Mbps,4349 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,69 ms,330 Mbps,42291 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,193 ms,39 Mbps,5068 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,157 ms,116 Mbps,14848 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,29 ms,623 Mbps,79769 kB/s
35.183.163.195,443,35.183.43.118,CA,,隧道,79 ms,248 Mbps,31744 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,158 ms,114 Mbps,14643 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,161 ms,0 Mbps,32 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,67 ms,264 Mbps,33792 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,77 ms,36 Mbps,4647 kB/s
103.137.63.3,443,122.118.151.121,TW,,隧道,135 ms,100 Mbps,12902 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,60 ms,21 Mbps,2758 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,53 ms,380 Mbps,48640 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,66 ms,17 Mbps,2184 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,159 ms,99 Mbps,12697 kB/s
54.203.85.46,443,204.110.220.217,US,,隧道,78 ms,620 Mbps,79360 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,234 ms,95 Mbps,12185 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,157 ms,103 Mbps,13209 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,157 ms,99 Mbps,12697 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,158 ms,76 Mbps,9728 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,176 ms,74 Mbps,9514 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,217 ms,119 Mbps,15257 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,230 ms,55 Mbps,7167 kB/s
192.9.250.241,443,192.9.250.241,US,,中转,108 ms,7 Mbps,976 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,223 ms,58 Mbps,7447 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,157 ms,111 Mbps,14233 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,73 ms,46 Mbps,5985 kB/s
152.70.234.188,443,152.70.234.188,KR,Seoul,中转,154 ms,43 Mbps,5560 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,149 ms,111 Mbps,14233 kB/s
131.186.22.123,443,2a09:bac5:4757:155::22:dd,KR,Seoul,隧道,162 ms,60 Mbps,7688 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,83 ms,44 Mbps,5758 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,44 Mbps,5644 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,132 ms,113 Mbps,14540 kB/s
141.144.192.27,443,2a0b:21c0:100a:1b6:0:a31b:88bb:c1f4,DE,Frankfurt,隧道,157 ms,84 Mbps,10854 kB/s
64.110.98.49,443,104.28.206.113,JP,Osaka,隧道,153 ms,34 Mbps,4442 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,153 ms,38 Mbps,4959 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,130 ms,112 Mbps,14438 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,215 ms,37 Mbps,4817 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,149 ms,123 Mbps,15769 kB/s
138.3.222.33,443,138.3.222.33,JP,Tokyo,中转,152 ms,41 Mbps,5373 kB/s
158.180.237.227,443,158.180.237.227,IT,Milan,中转,166 ms,109 Mbps,14028 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,153 ms,92 Mbps,11878 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,156 ms,97 Mbps,12492 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,156 ms,32 Mbps,4198 kB/s
158.101.141.147,443,158.101.141.147,JP,Tokyo,中转,246 ms,42 Mbps,5392 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,128 ms,50 Mbps,6513 kB/s
103.137.63.2,443,61.224.120.76,TW,,隧道,181 ms,123 Mbps,15769 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,302 ms,36 Mbps,4699 kB/s
129.151.148.35,443,2a09:bac1:240:8::3c:19,AE,Dubai,隧道,257 ms,25 Mbps,3295 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,147 ms,104 Mbps,13312 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,165 ms,61 Mbps,7848 kB/s
193.123.69.77,443,193.123.69.77,AE,,中转,256 ms,16 Mbps,2148 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,154 ms,29 Mbps,3714 kB/s
150.230.149.208,443,150.230.149.208,DE,,中转,155 ms,44 Mbps,5674 kB/s
