中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,634 Mbps,81203 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,68 ms,150 Mbps,19251 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,385 Mbps,49356 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,300 Mbps,38400 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,246 Mbps,31539 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,69 ms,270 Mbps,34611 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,298 Mbps,38195 kB/s
143.47.185.70,443,2606:f240:f00:46c4:0:37bf:18b:e8c8,DE,Frankfurt,隧道,94 ms,130 Mbps,16691 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,306 Mbps,39219 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,236 Mbps,30310 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,257 Mbps,32972 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,45 Mbps,5848 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,95 ms,43 Mbps,5619 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,42 Mbps,5413 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Amsterdam,隧道,90 ms,45 Mbps,5827 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,76 Mbps,9826 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,211 ms,34 Mbps,4426 kB/s
129.159.84.71,443,129.159.84.71,US,London,中转,61 ms,0 Mbps,47 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,228 ms,38 Mbps,4977 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,223 ms,31 Mbps,4005 kB/s
168.138.46.67,443,168.138.46.67,JP,Singapore,中转,166 ms,36 Mbps,4658 kB/s
64.110.104.30,443,64.110.104.30,JP,Singapore,中转,183 ms,29 Mbps,3830 kB/s
8.219.1.169,443,8.219.1.169,SG,Sydney,中转,245 ms,24 Mbps,3117 kB/s
64.110.101.125,443,64.110.101.125,JP,Perth,中转,167 ms,89 Mbps,11468 kB/s
146.56.162.25,443,146.56.162.25,KR,Hong Kong,中转,211 ms,41 Mbps,5371 kB/s
131.186.17.132,443,131.186.17.132,KR,Ashburn,中转,204 ms,31 Mbps,4052 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,220 ms,0 Mbps,17 kB/s
