中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.236.101,443,198.23.236.101,US,San Jose,中转,4 ms,708 Mbps,90624 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,284 Mbps,36352 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,9 ms,1072 Mbps,137216 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,28 ms,960 Mbps,122880 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,660 Mbps,84480 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,19 ms,1128 Mbps,144384 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,29 ms,688 Mbps,88064 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,321 Mbps,41164 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,34 ms,736 Mbps,94310 kB/s
152.70.112.158,443,152.70.112.158,US,San Jose,中转,23 ms,80 Mbps,10240 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,30 ms,960 Mbps,122880 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,12 ms,1040 Mbps,133120 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,5 ms,65 Mbps,8408 kB/s
129.153.126.67,443,2a09:bac1:76a0:e18::1bd:ef,US,Los Angeles,隧道,33 ms,42 Mbps,5384 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,20 ms,74 Mbps,9494 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,15 ms,71 Mbps,9196 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,7 ms,840 Mbps,107520 kB/s
138.2.237.246,443,138.2.237.246,US,San Jose,中转,9 ms,54 Mbps,7029 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,30 ms,49 Mbps,6284 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,620 Mbps,79462 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,7 ms,544 Mbps,69734 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,401 Mbps,51404 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,192 Mbps,24678 kB/s
192.9.158.188,443,192.9.158.188,US,San Jose,中转,30 ms,432 Mbps,55398 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,23 ms,246 Mbps,31539 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,75 ms,199 Mbps,25497 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,180 ms,27 Mbps,3575 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,145 Mbps,18636 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26a:84,US,Los Angeles,隧道,18 ms,44 Mbps,5650 kB/s
204.110.220.3,443,204.110.220.236,US,,隧道,28 ms,426 Mbps,54579 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,167 ms,133 Mbps,17100 kB/s
130.61.23.77,443,130.61.23.77,DE,132 Mbps,16998 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,171 ms,124 Mbps,15974 kB/s
138.2.182.17,443,2a0b:21c0:100a:1b0:0:cb96:f4c1:a2,DE,Frankfurt,隧道,159 ms,79 Mbps,10137 kB/s
158.101.214.219,443,2a0b:21c0:1007:c7:0:1c88:6021:9f61,DE,Frankfurt,隧道,155 ms,83 Mbps,10649 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,161 ms,9 Mbps,1221 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,37 ms,437 Mbps,56012 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,144 ms,39 Mbps,5094 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,205 ms,142 Mbps,18227 kB/s
152.70.235.207,443,152.70.235.207,KR,Seoul,中转,196 ms,42 Mbps,5409 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,33 ms,407 Mbps,52121 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,180 ms,42 Mbps,5440 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,20 ms,1120 Mbps,143360 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,142 ms,41 Mbps,5349 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,185 ms,39 Mbps,5087 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,148 ms,42 Mbps,5467 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,172 ms,41 Mbps,5290 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,158 ms,123 Mbps,15769 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,10 Mbps,1305 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,218 ms,30 Mbps,3901 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,225 ms,2 Mbps,379 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,200 ms,35 Mbps,4509 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,173 ms,0 Mbps,15 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,173 ms,82 Mbps,10547 kB/s
141.147.79.135,443,209.177.81.218,US,Frankfurt,隧道,197 ms,98 Mbps,12595 kB/s
103.137.63.3,443,61.224.66.210,TW,,隧道,167 ms,142 Mbps,18227 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,199 ms,88 Mbps,11366 kB/s
131.186.22.123,443,2a09:bac1:3f40:90::299:5f,KR,Seoul,隧道,182 ms,60 Mbps,7764 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,165 ms,0 Mbps,17 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,155 ms,31 Mbps,4014 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,152 ms,132 Mbps,16896 kB/s
129.159.22.4,443,129.159.22.4,IN,Mumbai,中转,237 ms,32 Mbps,4219 kB/s
144.22.252.124,443,144.22.252.124,BR,S
