中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,44 ms,535 Mbps,68505 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,245 Mbps,31436 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,59 ms,286 Mbps,36659 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,73 ms,360 Mbps,46182 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,488 Mbps,62566 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,288 Mbps,36966 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,413 Mbps,52940 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,78 ms,385 Mbps,49356 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,236 Mbps,30310 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,18 ms,85 Mbps,10956 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,42 Mbps,5390 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,2 Mbps,330 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,46 Mbps,5983 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,98 ms,36 Mbps,4702 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,24 ms,101 Mbps,13004 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,74 ms,342 Mbps,43827 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,91 ms,244 Mbps,31334 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,102 ms,192 Mbps,24576 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,108 ms,255 Mbps,32665 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,96 ms,318 Mbps,40755 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,94 ms,1 Mbps,216 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,32 ms,15 Mbps,2023 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,97 ms,311 Mbps,39833 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,130 ms,19 Mbps,2475 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,226 Mbps,28979 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,20 ms,59 Mbps,7605 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,15 ms,20 Mbps,2612 kB/s
144.22.252.124,443,144.22.252.124,BR,S
