中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,8 ms,1544 Mbps,197632 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,8 ms,672 Mbps,86016 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,16 ms,64 Mbps,8251 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,626 Mbps,80179 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,101 Mbps,13004 kB/s
35.230.79.26,443,35.212.193.165,US,Seattle,隧道,74 ms,320 Mbps,41062 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,8 ms,1536 Mbps,196608 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,252 Mbps,32256 kB/s
35.197.23.75,443,35.212.193.165,US,Seattle,隧道,74 ms,379 Mbps,48537 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,82 ms,199 Mbps,25497 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,84 ms,164 Mbps,21094 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,217 Mbps,27852 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,99 ms,46 Mbps,5962 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,95 ms,283 Mbps,36249 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,217 Mbps,27852 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,78 ms,321 Mbps,41164 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,250 Mbps,32051 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,43 Mbps,5569 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,217 Mbps,27852 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,46 Mbps,5972 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,43 Mbps,5593 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,96 Mbps,12288 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,105 ms,42 Mbps,5456 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,93 ms,40 Mbps,5120 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,98 ms,198 Mbps,25395 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,158 ms,2 Mbps,343 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,46 Mbps,5933 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,219 ms,32 Mbps,4110 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,160 ms,42 Mbps,5409 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,199 ms,83 Mbps,10649 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,203 ms,84 Mbps,10854 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,222 ms,32 Mbps,4171 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,39 Mbps,5052 kB/s
130.162.144.191,443,2a09:bac1:3f20::22:11c,KR,Seoul,隧道,206 ms,36 Mbps,4713 kB/s
168.138.185.234,443,168.138.185.234,SG,Hong Kong,中转,241 ms,55 Mbps,7167 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,235 ms,30 Mbps,3866 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,247 ms,2 Mbps,279 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,11 Mbps,1435 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,218 ms,36 Mbps,4652 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,243 ms,4 Mbps,553 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,234 ms,37 Mbps,4799 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1084 ms,70 Mbps,8998 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,203 ms,29 Mbps,3839 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,26 Mbps,3385 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,339 ms,0 Mbps,13 kB/s
