中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,824 Mbps,105472 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,973 kB/s
35.197.23.75,443,35.212.130.240,US,Seattle,隧道,49 ms,538 Mbps,68915 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,434 Mbps,55603 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,47 ms,357 Mbps,45772 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,52 ms,496 Mbps,63488 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,55 ms,444 Mbps,56832 kB/s
35.230.79.26,443,35.212.130.240,US,Seattle,隧道,50 ms,514 Mbps,65843 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,456 Mbps,58470 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,186 Mbps,23859 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,238 Mbps,30515 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,52 Mbps,6702 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,113 ms,45 Mbps,5784 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,134 Mbps,17203 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,38 Mbps,4976 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,49 Mbps,6276 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,111 ms,51 Mbps,6603 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,36 Mbps,4676 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,254 ms,0 Mbps,26 kB/s
