中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,532 Mbps,68198 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,216 Mbps,27648 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,38 ms,575 Mbps,73625 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,588 Mbps,75366 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,141 ms,48 Mbps,6221 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,240 Mbps,30822 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,73 ms,148 Mbps,18944 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,308 Mbps,39526 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,64 ms,330 Mbps,42291 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,131 ms,268 Mbps,34304 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,85 ms,229 Mbps,29388 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,69 ms,323 Mbps,41369 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,220 Mbps,28262 kB/s
35.197.23.75,443,34.168.81.122,US,Seattle,隧道,65 ms,330 Mbps,42291 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,85 ms,130 Mbps,16691 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,20 ms,75 Mbps,9679 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,278 Mbps,35635 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,79 Mbps,10137 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,220 Mbps,28160 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,43 Mbps,5507 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,121 ms,3 Mbps,424 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,100 ms,51 Mbps,6590 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,61 ms,928 Mbps,118784 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,72 ms,313 Mbps,40140 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,62 ms,81 Mbps,10444 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,269 Mbps,34508 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,263 Mbps,33689 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,53 ms,200 Mbps,25600 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,66 ms,310 Mbps,39731 kB/s
35.230.79.26,443,34.168.81.122,US,Seattle,隧道,84 ms,284 Mbps,36352 kB/s
130.162.166.152,443,2a0b:21c0:100a:1b1:0:79ab:7c72:6085,DE,Frankfurt,隧道,90 ms,121 Mbps,15564 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,42 ms,7 Mbps,968 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,89 ms,43 Mbps,5580 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,88 ms,216 Mbps,27648 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,93 ms,0 Mbps,22 kB/s
141.147.84.127,443,2a0b:21c0:100a:1b5:0:34fc:8210:a9f2,DE,Frankfurt,隧道,94 ms,116 Mbps,14848 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,81 ms,48 Mbps,6223 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,82 ms,46 Mbps,5896 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,96 Mbps,12288 kB/s
152.67.44.30,443,152.67.44.30,BR,S
