中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,50 ms,594 Mbps,76083 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,29 ms,992 Mbps,126976 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,37 ms,644 Mbps,82534 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,25 ms,848 Mbps,108544 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,35 ms,421 Mbps,53964 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,428 Mbps,54784 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,13 ms,808 Mbps,103424 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,473 Mbps,60620 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,45 ms,576 Mbps,73728 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,77 ms,45 Mbps,5817 kB/s
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,57 ms,300 Mbps,38400 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,344 Mbps,44032 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,34 ms,61 Mbps,7880 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,19 ms,60 Mbps,7715 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,42 ms,8 Mbps,1133 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,55 ms,600 Mbps,76800 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,34 ms,63 Mbps,8071 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,66 ms,446 Mbps,57139 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,30 ms,1016 Mbps,130048 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,24 ms,256 Mbps,32870 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,54 ms,7 Mbps,962 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,155 ms,36 Mbps,4695 kB/s
129.159.241.239,443,2a0b:21c0:100a:1b3:0:1fab:e3fd:3ea5,DE,Frankfurt,隧道,147 ms,126 Mbps,16179 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,40 ms,319 Mbps,40857 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,73 ms,4 Mbps,563 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,84 ms,49 Mbps,6341 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,168 ms,133 Mbps,17100 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,74 ms,38 Mbps,4900 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,147 ms,116 Mbps,14848 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,146 ms,33 Mbps,4233 kB/s
130.61.23.77,443,130.61.23.77,136 Mbps,17408 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,134 ms,220 Mbps,28160 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,165 Mbps,21196 kB/s
152.70.52.125,443,2606:f240:f00:83a7:0:3858:80:9a75,US,Frankfurt,隧道,150 ms,124 Mbps,15974 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,150 ms,127 Mbps,16281 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,158 ms,11 Mbps,1437 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,168 ms,114 Mbps,14643 kB/s
152.67.149.10,443,2a0b:21c0:100a:1b4:0:1828:efc4:6300,DE,Frankfurt,隧道,157 ms,78 Mbps,10035 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,158 ms,172 Mbps,22016 kB/s
141.147.165.93,443,141.147.165.93,JP,Tokyo,中转,180 ms,37 Mbps,4787 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,178 ms,107 Mbps,13721 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,94 ms,234 Mbps,30003 kB/s
193.123.58.249,443,2a0b:21c0:1007:1c7:0:40fd:4346:ce57,DE,Frankfurt,隧道,136 ms,145 Mbps,18636 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,183 ms,0 Mbps,58 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,140 ms,153 Mbps,19660 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,148 ms,45 Mbps,5833 kB/s
8.219.139.248,443,47.236.1.53,SG,Singapore,隧道,183 ms,92 Mbps,11776 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,153 ms,136 Mbps,17510 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,129 ms,47 Mbps,6050 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,227 ms,70 Mbps,9038 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,179 ms,4 Mbps,578 kB/s
8.219.98.182,443,47.245.84.175,SG,Singapore,隧道,202 ms,88 Mbps,11366 kB/s
8.222.182.163,443,47.236.58.234,SG,Singapore,隧道,214 ms,88 Mbps,11264 kB/s
144.22.252.124,443,144.22.252.124,BR,S
