中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,660 Mbps,84582 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,61 ms,440 Mbps,56320 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,42 ms,698 Mbps,89395 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,36 ms,669 Mbps,85708 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,24 ms,840 Mbps,107520 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,40 ms,560 Mbps,71680 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,52 ms,3 Mbps,484 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,408 Mbps,52224 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,40 ms,429 Mbps,54988 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,127 ms,140 Mbps,18022 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,134 ms,179 Mbps,22937 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,138 ms,39 Mbps,5076 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,136 ms,139 Mbps,17817 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,145 ms,42 Mbps,5400 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,141 ms,48 Mbps,6271 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,146 ms,203 Mbps,26009 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,46 Mbps,6003 kB/s
8.219.179.34,443,8.222.236.107,SG,Singapore,隧道,201 ms,80 Mbps,10342 kB/s
158.180.95.219,443,2602:ffe4:407:20da:0:b24f:8cb7:8a47,SG,Singapore,隧道,215 ms,87 Mbps,11161 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,2 Mbps,306 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,134 ms,40 Mbps,5234 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,37 Mbps,4827 kB/s
