中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1400 Mbps,179200 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,717 Mbps,91852 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,11 ms,39 Mbps,5056 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,10 ms,1512 Mbps,193536 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,73 ms,358 Mbps,45875 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,88 Mbps,11264 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,74 ms,329 Mbps,42188 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,249 Mbps,31948 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,76 ms,176 Mbps,22528 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,234 Mbps,30003 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,356 Mbps,45670 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,224 Mbps,28774 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,273 Mbps,35020 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,223 Mbps,28569 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,92 ms,39 Mbps,5003 kB/s
132.226.134.15,443,2a0b:21c0:1007:c7:0:99fa:971d:52e1,DE,Frankfurt,隧道,102 ms,232 Mbps,29798 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,45 Mbps,5764 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,90 ms,45 Mbps,5784 kB/s
158.101.201.244,443,2a0b:21c0:1007:1c8:0:6934:7816:ab1e,DE,Frankfurt,隧道,99 ms,249 Mbps,31948 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,42 Mbps,5479 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,428 Mbps,54784 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,50 Mbps,6514 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,123 Mbps,15769 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,44 Mbps,5727 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,165 ms,3 Mbps,434 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,38 Mbps,4891 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,211 ms,36 Mbps,4679 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,29 Mbps,3744 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,36 Mbps,4649 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,190 ms,84 Mbps,10854 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,231 ms,2 Mbps,259 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,208 ms,82 Mbps,10547 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,242 ms,28 Mbps,3597 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,219 ms,4 Mbps,560 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,200 ms,0 Mbps,69 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,187 ms,34 Mbps,4382 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,210 ms,2 Mbps,291 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,301 ms,0 Mbps,17 kB/s
