中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,37 ms,545 Mbps,69836 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,648 Mbps,82944 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,60 ms,48 Mbps,6169 kB/s
192.18.128.200,443,2603:c024:c012:de20:522a:c213:b2be:66e4,US,San Jose,隧道,69 ms,43 Mbps,5563 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,72 ms,128 Mbps,16384 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,93 ms,222 Mbps,28467 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,285 Mbps,36556 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,38 Mbps,4960 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,204 Mbps,26214 kB/s
144.22.252.124,443,144.22.252.124,BR,S
