中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,334 Mbps,42803 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,423 Mbps,54169 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,81 ms,1128 Mbps,144384 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,306 Mbps,39219 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,137 ms,99 Mbps,12697 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,509 Mbps,65228 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,31 ms,43 Mbps,5521 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,39 ms,652 Mbps,83558 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,37 ms,554 Mbps,70963 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,109 ms,5 Mbps,673 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,48 ms,952 Mbps,121856 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,48 ms,9 Mbps,1272 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,56 ms,351 Mbps,44953 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,17 ms,928 Mbps,118784 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,42 ms,520 Mbps,66662 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,136 ms,27 Mbps,3551 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,124 ms,382 Mbps,48947 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,73 ms,92 Mbps,11878 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,52 ms,544 Mbps,69632 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,132 ms,29 Mbps,3713 kB/s
132.226.31.178,443,2a09:bac5:60ec:183c::26a:82,US,Los Angeles,隧道,33 ms,48 Mbps,6246 kB/s
43.131.49.250,443,43.131.49.250,DE,Amsterdam,中转,144 ms,112 Mbps,14438 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,123 ms,43 Mbps,5609 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,17 ms,138 Mbps,17715 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,134 ms,126 Mbps,16179 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,59 ms,1 Mbps,193 kB/s
141.147.72.109,443,2a0b:21c0:100a:1f9:0:8a34:2cc7:9e67,DE,Frankfurt,隧道,155 ms,104 Mbps,13414 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,146 ms,18 Mbps,2323 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,164 ms,49 Mbps,6346 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,134 ms,47 Mbps,6102 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,188 ms,132 Mbps,16998 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,233 ms,125 Mbps,16076 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,136 Mbps,17510 kB/s
131.186.62.248,443,131.186.62.248,JP,Tokyo,中转,206 ms,100 Mbps,12902 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,171 Mbps,21913 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,134 ms,39 Mbps,5096 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,156 ms,54 Mbps,6940 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,136 ms,39 Mbps,5084 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,41 Mbps,5252 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,160 ms,92 Mbps,11776 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,116 Mbps,14848 kB/s
152.70.248.96,443,2a09:bac1:3f20:90::22:110,KR,Seoul,隧道,144 ms,3 Mbps,484 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,200 ms,92 Mbps,11776 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,144 ms,140 Mbps,17920 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,174 ms,108 Mbps,13926 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,155 ms,44 Mbps,5743 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,184 ms,135 Mbps,17305 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,134 ms,134 Mbps,17203 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,56 ms,208 Mbps,26624 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,144 ms,43 Mbps,5583 kB/s
130.162.144.191,443,2a09:bac1:3f00:90::299:49,KR,Seoul,隧道,142 ms,38 Mbps,4954 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,215 ms,100 Mbps,12902 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,134 ms,134 Mbps,17203 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,133 ms,44 Mbps,5650 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,141 ms,83 Mbps,10649 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,143 ms,42 Mbps,5457 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,134 ms,44 Mbps,5752 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,133 ms,23 Mbps,3039 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,140 ms,42 Mbps,5417 kB/s
129.159.241.250,443,2606:f240:f00:2be4:0:2b82:c49e:8782,US,Frankfurt,隧道,145 ms,119 Mbps,15257 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,136 ms,126 Mbps,16179 kB/s
152.70.50.114,443,2606:f240:f00:83a7:0:63cb:97f:5cff,US,Frankfurt,隧道,144 ms,110 Mbps,14131 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,133 ms,106 Mbps,13619 kB/s
193.123.189.25,443,2a0b:21c0:1007:c7:0:d834:1aff:fa9c,DE,Frankfurt,隧道,203 ms,108 Mbps,13824 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,218 ms,85 Mbps,10956 kB/s
144.21.36.232,443,98.98.156.34,DE,Frankfurt,隧道,148 ms,99 Mbps,12697 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,160 ms,108 Mbps,13824 kB/s
132.226.16.58,443,2602:ffe4:407:20da:0:390b:205c:4bb,SG,Singapore,隧道,208 ms,74 Mbps,9541 kB/s
