中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,52 ms,484 Mbps,61952 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,728 Mbps,93184 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,49 ms,440 Mbps,56422 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,7 Mbps,957 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,43 ms,566 Mbps,72499 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,516 Mbps,66048 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,42 ms,362 Mbps,46387 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,49 ms,468 Mbps,59904 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,54 ms,374 Mbps,47923 kB/s
129.146.46.164,443,129.146.46.164,292 Mbps,37478 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,44 Mbps,5679 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,128 ms,164 Mbps,20992 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,204 Mbps,26112 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,167 Mbps,21401 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,140 Mbps,17920 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,144 ms,40 Mbps,5175 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,147 ms,41 Mbps,5310 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,161 ms,40 Mbps,5153 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,122 ms,51 Mbps,6601 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,208 ms,0 Mbps,86 kB/s
