中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,293 Mbps,37580 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,601 Mbps,77004 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,15 ms,352 Mbps,45158 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,11 ms,523 Mbps,66969 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,312 Mbps,40038 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,338 Mbps,43315 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,223 Mbps,28569 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,19 ms,41 Mbps,5335 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,44 ms,604 Mbps,77414 kB/s
192.9.138.241,443,192.9.138.241,285 Mbps,36556 kB/s
138.3.254.39,443,138.3.254.39,DE,198 Mbps,25395 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,32 ms,675 Mbps,86425 kB/s
158.180.15.218,443,98.98.166.202,US,Frankfurt,隧道,90 ms,240 Mbps,30822 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,217 Mbps,27852 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,272 Mbps,34918 kB/s
35.197.23.75,443,35.203.190.52,US,Seattle,隧道,117 ms,336 Mbps,43008 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,65 Mbps,8445 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,216 Mbps,27750 kB/s
35.230.79.26,443,35.203.190.52,US,Seattle,隧道,71 ms,98 Mbps,12595 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,223 Mbps,28569 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,78 ms,44 Mbps,5662 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,45 Mbps,5886 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,200 Mbps,25702 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,57 ms,48 Mbps,6163 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,238 Mbps,30515 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,94 ms,1 Mbps,200 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::1bd:d7,US,Los Angeles,隧道,154 ms,44 Mbps,5653 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,99 ms,42 Mbps,5411 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,43 Mbps,5511 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,73 ms,44 Mbps,5734 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,161 ms,6 Mbps,846 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,105 ms,46 Mbps,5949 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,85 ms,29 Mbps,3799 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,84 ms,172 Mbps,22016 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,73 ms,279 Mbps,35737 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,113 Mbps,14540 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,88 ms,48 Mbps,6151 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,84 ms,215 Mbps,27545 kB/s
152.67.44.30,443,152.67.44.30,BR,S
