中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,24 ms,683 Mbps,87449 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,44 ms,614 Mbps,78643 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,111 ms,252 Mbps,32358 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,51 ms,524 Mbps,67174 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,300 Mbps,38400 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,52 ms,482 Mbps,61747 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,49 ms,405 Mbps,51916 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,107 ms,27 Mbps,3517 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,81 ms,447 Mbps,57241 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,131 Mbps,16793 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,390 Mbps,49971 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,21 ms,37 Mbps,4756 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,81 ms,483 Mbps,61849 kB/s
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,88 ms,369 Mbps,47308 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,69 ms,40 Mbps,5244 kB/s
130.61.23.77,443,130.61.23.77,167 Mbps,21401 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,143 ms,203 Mbps,26009 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,419 Mbps,53657 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,145 ms,204 Mbps,26112 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,117 ms,41 Mbps,5297 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,179 ms,108 Mbps,13824 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,70 ms,392 Mbps,50278 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,126 ms,30 Mbps,3909 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,74 ms,6 Mbps,891 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,143 ms,46 Mbps,5893 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,187 Mbps,23961 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,213 Mbps,27340 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,100 ms,246 Mbps,31539 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,65 ms,42 Mbps,5419 kB/s
158.101.212.88,443,2a0b:21c0:1007:1c7:0:6eaa:e907:912e,DE,Frankfurt,隧道,127 ms,173 Mbps,22220 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,92 ms,0 Mbps,49 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,118 ms,139 Mbps,17817 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,191 ms,95 Mbps,12185 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,130 ms,45 Mbps,5766 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,125 ms,43 Mbps,5547 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,144 ms,44 Mbps,5656 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,188 ms,38 Mbps,4942 kB/s
8.219.197.123,443,8.222.236.107,SG,Singapore,隧道,245 ms,63 Mbps,8095 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,169 ms,209 Mbps,26828 kB/s
8.219.192.155,443,47.245.114.12,SG,Singapore,隧道,229 ms,2 Mbps,297 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,224 ms,76 Mbps,9776 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,223 ms,33 Mbps,4256 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,249 ms,37 Mbps,4767 kB/s
8.212.44.95,443,47.76.21.100,HK,Hong Kong,隧道,217 ms,97 Mbps,12492 kB/s
168.138.149.17,443,168.138.149.17,BR,S
