中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,42 ms,1112 Mbps,142336 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,51 ms,628 Mbps,80384 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ea,US,Los Angeles,隧道,20 ms,70 Mbps,8995 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,864 Mbps,110592 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,44 ms,598 Mbps,76595 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,33 ms,656 Mbps,84070 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,485 Mbps,62156 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,49 ms,607 Mbps,77721 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,294 Mbps,37683 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,23 ms,64 Mbps,8255 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,80 ms,385 Mbps,49356 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,65 ms,536 Mbps,68608 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,82 ms,42 Mbps,5450 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,58 ms,51 Mbps,6583 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,150 ms,157 Mbps,20172 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,222 Mbps,28467 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,140 ms,44 Mbps,5682 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,142 ms,192 Mbps,24678 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,128 Mbps,16486 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,162 ms,160 Mbps,20480 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,116 ms,232 Mbps,29798 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,111 ms,152 Mbps,19558 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,149 ms,192 Mbps,24576 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,136 Mbps,17408 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,175 ms,128 Mbps,16384 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,134 ms,44 Mbps,5681 kB/s
158.101.217.62,443,2606:f240:f00:83a7:0:a6b2:10fe:568a,US,Frankfurt,隧道,139 ms,132 Mbps,16998 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,159 ms,30 Mbps,3900 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,150 ms,43 Mbps,5551 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,27 Mbps,3503 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,142 ms,141 Mbps,18124 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,136 ms,37 Mbps,4796 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,152 ms,40 Mbps,5200 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,25 Mbps,3207 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,188 ms,2 Mbps,367 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,169 ms,40 Mbps,5133 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,36 Mbps,4701 kB/s
130.162.144.191,443,2a09:bac5:4737:155::22:12b,KR,Seoul,隧道,206 ms,39 Mbps,5023 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,219 ms,18 Mbps,2411 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,222 ms,11 Mbps,1454 kB/s
8.219.62.94,443,47.245.114.12,SG,Singapore,隧道,214 ms,29 Mbps,3791 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,191 ms,89 Mbps,11468 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,136 ms,0 Mbps,52 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,247 ms,50 Mbps,6474 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,153 ms,37 Mbps,4858 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,149 ms,2 Mbps,303 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,260 ms,27 Mbps,3559 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,172 ms,4 Mbps,518 kB/s
