中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,309 Mbps,39628 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,30 ms,50 Mbps,6453 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,380 Mbps,48742 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,28 ms,7 Mbps,935 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,49 ms,393 Mbps,50380 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,538 Mbps,68915 kB/s
35.230.79.26,443,35.212.208.156,US,Seattle,隧道,59 ms,510 Mbps,65331 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,320 Mbps,40960 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,54 ms,383 Mbps,49049 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,47 ms,484 Mbps,61952 kB/s
35.197.23.75,443,35.212.208.156,US,Seattle,隧道,52 ms,508 Mbps,65024 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,260 Mbps,33280 kB/s
158.178.149.159,443,2606:f240:f00:eaf1:0:edc9:7559:d46d,US,Frankfurt,隧道,115 ms,191 Mbps,24473 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,185 Mbps,23756 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,129 ms,155 Mbps,19865 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,120 ms,42 Mbps,5413 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,116 ms,43 Mbps,5631 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,156 Mbps,19968 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,135 ms,160 Mbps,20480 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,39 Mbps,5107 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,145 ms,13 Mbps,1724 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,127 ms,46 Mbps,5955 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,200 ms,21 Mbps,2789 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,185 ms,44 Mbps,5673 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,203 ms,42 Mbps,5488 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,219 ms,43 Mbps,5539 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,163 ms,75 Mbps,9681 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,188 ms,0 Mbps,115 kB/s
