中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,542 Mbps,69427 kB/s
138.3.240.135,443,2606:f240:f00:2be4:0:46c4:ca99:3e40,US,Frankfurt,隧道,87 ms,210 Mbps,26931 kB/s
8.209.72.240,443,2a0b:21c0:100a:1b6:0:dd9d:79f0:1ad1,DE,Frankfurt,隧道,89 ms,114 Mbps,14643 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,325 Mbps,41676 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,210 ms,69 Mbps,8861 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,69 ms,47 Mbps,6090 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,223 ms,62 Mbps,7955 kB/s
47.253.86.6,443,47.253.86.6,US,Ashburn,中转,60 ms,108 Mbps,13926 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,258 Mbps,33075 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,43 ms,122 Mbps,15667 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,48 ms,864 Mbps,110592 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,142 Mbps,18227 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,53 ms,595 Mbps,76185 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,260 Mbps,33280 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,415 Mbps,53145 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,81 ms,219 Mbps,28057 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,69 ms,286 Mbps,36659 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,74 ms,150 Mbps,19251 kB/s
