中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,702 Mbps,89907 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,39 ms,753 Mbps,96460 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,224 Mbps,28774 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,283 Mbps,36249 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,262 Mbps,33587 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,81 ms,230 Mbps,29491 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,16 ms,527 Mbps,67481 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,685 Mbps,87756 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,67 ms,297 Mbps,38092 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,108 Mbps,13824 kB/s
152.67.142.211,443,2a0b:21c0:100a:1fa:0:acf:d082:5668,DE,Frankfurt,隧道,97 ms,128 Mbps,16384 kB/s
192.9.158.188,443,2a09:bac5:6444:28::4:22f,US,San Jose,隧道,71 ms,192 Mbps,24576 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,85 Mbps,10956 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,221 Mbps,28364 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,252 Mbps,32256 kB/s
129.146.7.98,443,2a09:bac5:60ef:1846::26b:7c,US,Los Angeles,隧道,65 ms,67 Mbps,8702 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,126 ms,136 Mbps,17510 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,92 ms,25 Mbps,3313 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,220 Mbps,28160 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,80 ms,47 Mbps,6088 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,65 ms,314 Mbps,40243 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,102 ms,106 Mbps,13619 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,3 ms,33 Mbps,4252 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,254 Mbps,32563 kB/s
144.21.35.5,443,98.98.156.34,DE,Frankfurt,隧道,90 ms,208 Mbps,26624 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,183 ms,83 Mbps,10649 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,71 ms,316 Mbps,40448 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,128 ms,0 Mbps,63 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,189 ms,70 Mbps,9028 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,67 ms,46 Mbps,5911 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,244 Mbps,31334 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,91 ms,240 Mbps,30822 kB/s
141.148.238.161,443,2a0b:21c0:1007:1cb:0:484f:9522:b4ea,DE,Frankfurt,隧道,88 ms,215 Mbps,27545 kB/s
141.147.116.180,443,98.98.156.22,DE,Frankfurt,隧道,125 ms,228 Mbps,29286 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,81 ms,41 Mbps,5279 kB/s
