中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,7 ms,1672 Mbps,214016 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,2336 Mbps,299008 kB/s
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,29 ms,976 Mbps,124928 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,5 ms,1856 Mbps,237568 kB/s
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,22 ms,848 Mbps,108544 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,928 Mbps,118784 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,1 ms,394 Mbps,50483 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,18 ms,447 Mbps,57241 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,21 ms,832 Mbps,106496 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,196 Mbps,25190 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,116 ms,192 Mbps,24678 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,68 ms,6 Mbps,833 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,70 ms,360 Mbps,46182 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,105 ms,50 Mbps,6403 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,114 ms,46 Mbps,5953 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,123 Mbps,15769 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,171 ms,122 Mbps,15667 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,33 Mbps,4228 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,44 Mbps,5733 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,145 ms,49 Mbps,6296 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,169 ms,33 Mbps,4231 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,178 ms,94 Mbps,12083 kB/s
