中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,12 ms,456 Mbps,58470 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,20 ms,1456 Mbps,186368 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,3 ms,469 Mbps,60108 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,17 ms,347 Mbps,44441 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,21 ms,1160 Mbps,148480 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,1144 Mbps,146432 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,38 ms,621 Mbps,79564 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,44 ms,617 Mbps,79052 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,38 ms,584 Mbps,74854 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,872 Mbps,111616 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,62 ms,7 Mbps,957 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,44 ms,546 Mbps,69939 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,40 Mbps,5227 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,388 Mbps,49766 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,43 Mbps,5566 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,173 Mbps,22220 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,152 ms,165 Mbps,21196 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,142 ms,158 Mbps,20275 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,187 Mbps,23961 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,156 ms,48 Mbps,6212 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,158 ms,45 Mbps,5881 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,181 ms,0 Mbps,50 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,144 ms,118 Mbps,15155 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,186 ms,78 Mbps,10035 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,151 ms,45 Mbps,5839 kB/s
