中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,589 Mbps,75468 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,229 Mbps,29388 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,29 ms,91 Mbps,11673 kB/s
35.197.23.75,443,35.212.161.210,US,Seattle,隧道,89 ms,306 Mbps,39219 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,1 ms,780 Mbps,99840 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,277 Mbps,35532 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,71 ms,312 Mbps,39936 kB/s
35.230.79.26,443,35.212.161.210,US,Seattle,隧道,77 ms,262 Mbps,33587 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,354 Mbps,45363 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,273 Mbps,35020 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,45 Mbps,5769 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,237 Mbps,30412 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,246 Mbps,31539 kB/s
141.144.204.88,443,98.98.156.22,DE,Frankfurt,隧道,113 ms,134 Mbps,17203 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,87 ms,352 Mbps,45158 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,93 ms,327 Mbps,41881 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,304 Mbps,38912 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,96 ms,50 Mbps,6467 kB/s
158.101.221.74,443,2a0b:21c0:100a:1f9:0:f368:56b2:79ef,DE,Frankfurt,隧道,95 ms,236 Mbps,30310 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,92 ms,302 Mbps,38707 kB/s
129.159.84.71,443,129.159.84.71,US,Düsseldorf,中转,27 ms,2 Mbps,269 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,101 ms,26 Mbps,3443 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,92 ms,37 Mbps,4757 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,94 ms,26 Mbps,3330 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,94 ms,156 Mbps,20070 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,46 Mbps,5992 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,89 ms,43 Mbps,5539 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,68 ms,293 Mbps,37580 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,95 ms,297 Mbps,38092 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,44 Mbps,5725 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,108 Mbps,13824 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,98 Mbps,12595 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,198 ms,151 Mbps,19353 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,240 ms,2 Mbps,289 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,214 ms,88 Mbps,11264 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,218 ms,18 Mbps,2401 kB/s
129.80.177.42,443,129.80.177.42,US,Newark,中转,1049 ms,42 Mbps,5391 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,216 ms,71 Mbps,9089 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,215 ms,0 Mbps,76 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,229 ms,83 Mbps,10649 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,196 ms,88 Mbps,11366 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,286 ms,9 Mbps,1262 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,206 ms,41 Mbps,5252 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,227 ms,36 Mbps,4658 kB/s
130.162.144.191,443,2a09:bac5:4737:1482::20b:9c,KR,Seoul,隧道,199 ms,24 Mbps,3103 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,16 Mbps,2131 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,232 ms,26 Mbps,3333 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,237 ms,3 Mbps,506 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,226 ms,2 Mbps,298 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,238 ms,0 Mbps,94 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,214 ms,3 Mbps,466 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,196 ms,22 Mbps,2894 kB/s
