中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,504 Mbps,64614 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,428 Mbps,54886 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,666 Mbps,85299 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,303 Mbps,38809 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,80 ms,348 Mbps,44544 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,64 Mbps,8267 kB/s
129.146.46.164,443,129.146.46.164,308 Mbps,39424 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,597 Mbps,76492 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,294 Mbps,37683 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,233 Mbps,29900 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,111 ms,340 Mbps,43622 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,75 ms,278 Mbps,35635 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,88 ms,334 Mbps,42803 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,256 Mbps,32870 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,73 ms,320 Mbps,41062 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,114 ms,47 Mbps,6042 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,44 Mbps,5758 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,221 Mbps,28364 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,97 ms,216 Mbps,27648 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,214 Mbps,27443 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,109 ms,298 Mbps,38195 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,62 Mbps,8022 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,89 ms,380 Mbps,48640 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,126 ms,43 Mbps,5564 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,228 Mbps,29184 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,138 ms,168 Mbps,21504 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,75 ms,389 Mbps,49868 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,179 ms,123 Mbps,15769 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,98 ms,44 Mbps,5658 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,45 Mbps,5827 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,48 Mbps,6164 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,222 ms,111 Mbps,14233 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,250 ms,2 Mbps,326 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,221 ms,31 Mbps,4025 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,231 ms,3 Mbps,457 kB/s
158.180.74.63,443,2602:ffe4:407:21d9:0:1ad7:51d1:c941,SG,Singapore,隧道,258 ms,52 Mbps,6731 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,258 ms,11 Mbps,1419 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,208 ms,96 Mbps,12390 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,229 ms,70 Mbps,8996 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,246 ms,48 Mbps,6203 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,208 ms,55 Mbps,7130 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,219 ms,34 Mbps,4426 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,255 ms,35 Mbps,4573 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,194 ms,72 Mbps,9244 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:44,KR,Seoul,隧道,250 ms,33 Mbps,4322 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,12 Mbps,1557 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,213 ms,86 Mbps,11059 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,279 ms,29 Mbps,3715 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,209 ms,24 Mbps,3113 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,213 ms,40 Mbps,5240 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,262 ms,94 Mbps,12083 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,216 ms,13 Mbps,1759 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,227 ms,26 Mbps,3443 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,237 ms,0 Mbps,13 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,237 ms,1 Mbps,240 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,33 ms,3 Mbps,471 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,214 ms,0 Mbps,5 kB/s
