中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,6 Mbps,865 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,652 Mbps,83558 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,17 ms,57 Mbps,7377 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,50 ms,475 Mbps,60825 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,60 ms,316 Mbps,40448 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,349 Mbps,44748 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,50 ms,364 Mbps,46694 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,57 ms,373 Mbps,47820 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,57 ms,405 Mbps,51916 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,434 Mbps,55603 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,51 Mbps,6607 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,488 Mbps,62464 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,197 Mbps,25292 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,149 Mbps,19148 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,246 Mbps,31539 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,175 Mbps,22425 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,145 ms,45 Mbps,5807 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,43 Mbps,5627 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,41 Mbps,5288 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,157 ms,45 Mbps,5834 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,201 ms,11 Mbps,1488 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,48 Mbps,6162 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,34 Mbps,4376 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,236 ms,46 Mbps,5997 kB/s
