中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:a5fd:1ed2::312:1c,US,Toronto,隧道,17 ms,105 Mbps,13516 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,50 Mbps,6527 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,280 Mbps,35942 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,2 ms,38 Mbps,4888 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,286 Mbps,36659 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,2 ms,281 Mbps,36044 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,102 ms,61 Mbps,7818 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,21 ms,772 Mbps,98816 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,291 Mbps,37273 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,78 ms,260 Mbps,33382 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,545 Mbps,69836 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,68 ms,328 Mbps,42086 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,13 Mbps,1729 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,3 ms,73 Mbps,9344 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,224 Mbps,28774 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,79 ms,243 Mbps,31129 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,82 ms,39 Mbps,5052 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,314 Mbps,40243 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,248 Mbps,31846 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,73 ms,50 Mbps,6421 kB/s
138.3.254.39,443,138.3.254.39,232 Mbps,29798 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,85 ms,260 Mbps,33280 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,128 ms,0 Mbps,102 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,81 ms,307 Mbps,39321 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,241 Mbps,30924 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,65 ms,106 Mbps,13619 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,126 ms,228 Mbps,29184 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,89 ms,296 Mbps,37990 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:311,US,Los Angeles,隧道,61 ms,62 Mbps,7960 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,246 ms,46 Mbps,5891 kB/s
144.21.35.151,443,2a0b:21c0:1007:c7:0:978d:dabd:b719,DE,Frankfurt,隧道,96 ms,155 Mbps,19865 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,80 ms,235 Mbps,30105 kB/s
34.82.76.253,443,34.145.7.247,US,Seattle,隧道,74 ms,289 Mbps,37068 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,87 ms,212 Mbps,27238 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,209 Mbps,26828 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,98 ms,43 Mbps,5549 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,87 ms,45 Mbps,5854 kB/s
152.70.112.158,443,152.70.112.158,US,San Jose,中转,184 ms,45 Mbps,5773 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,46 Mbps,6001 kB/s
144.21.62.74,443,2a0b:21c0:1007:cb:0:d372:d023:9e5d,DE,Frankfurt,隧道,137 ms,115 Mbps,14745 kB/s
45.76.220.61,443,45.76.220.61,JP,Tokyo,中转,193 ms,111 Mbps,14233 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,195 ms,96 Mbps,12288 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,231 ms,56 Mbps,7282 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,233 ms,55 Mbps,7092 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,234 ms,71 Mbps,9203 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,217 ms,28 Mbps,3622 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,231 ms,54 Mbps,6983 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,231 ms,53 Mbps,6875 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,224 ms,56 Mbps,7222 kB/s
168.138.201.0,443,168.138.201.0,JP,Osaka,中转,221 ms,29 Mbps,3775 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,231 ms,55 Mbps,7080 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,226 ms,79 Mbps,10137 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,1 Mbps,247 kB/s
155.248.176.65,443,2602:ffe4:407:20d9:0:9ce2:4fc6:afa7,SG,Singapore,隧道,238 ms,57 Mbps,7396 kB/s
64.110.103.69,443,64.110.103.69,,Osaka,中转,0 ms,24 Mbps,3104 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,193 ms,42 Mbps,5378 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,353 ms,61 Mbps,7889 kB/s
43.153.181.217,443,43.153.181.217,JP,Osaka,中转,328 ms,87 Mbps,11161 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,234 ms,0 Mbps,15 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,112 ms,228 Mbps,29184 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,390 ms,61 Mbps,7839 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,233 ms,60 Mbps,7686 kB/s
141.147.186.227,443,141.147.186.227,JP,Los Angeles,中转,210 ms,70 Mbps,9010 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,59 ms,537 Mbps,68812 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,157 ms,5 Mbps,736 kB/s
8.209.217.106,443,8.209.217.106,JP,Los Angeles,中转,155 ms,29 Mbps,3768 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,57 ms,565 Mbps,72396 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,232 ms,54 Mbps,6926 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,89 ms,213 Mbps,27340 kB/s
150.230.221.148,443,150.230.221.148,JP,Los Angeles,中转,217 ms,51 Mbps,6635 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,92 ms,204 Mbps,26112 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,102 ms,111 Mbps,14233 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,223 ms,56 Mbps,7252 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,89 ms,253 Mbps,32460 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,89 ms,250 Mbps,32051 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,91 ms,232 Mbps,29798 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,97 ms,247 Mbps,31641 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,18 ms,630 Mbps,80691 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,208 Mbps,26726 kB/s
54.203.85.46,443,204.110.220.246,US,,隧道,104 ms,236 Mbps,30310 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,91 ms,250 Mbps,32051 kB/s
8.219.66.156,443,8.219.66.156,SG,Los Angeles,中转,231 ms,59 Mbps,7677 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,1249 ms,32 Mbps,4101 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,206 ms,67 Mbps,8655 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,211 ms,0 Mbps,54 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,69 ms,241 Mbps,30924 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,87 ms,84 Mbps,10854 kB/s
103.137.63.3,443,111.247.41.26,TW,,隧道,189 ms,80 Mbps,10240 kB/s
132.145.241.185,443,23.236.112.222,AE,Frankfurt,隧道,88 ms,131 Mbps,16793 kB/s
144.21.48.231,443,2a0b:21c0:1007:1ca:0:1936:99f0:142f,DE,Frankfurt,隧道,202 ms,108 Mbps,13824 kB/s
143.47.234.195,443,2a0b:21c0:100a:1fa:0:c804:5fe6:76f6,DE,Frankfurt,隧道,207 ms,98 Mbps,12595 kB/s
158.101.141.147,443,158.101.141.147,JP,Tokyo,中转,299 ms,16 Mbps,2128 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,138 ms,46 Mbps,5967 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,231 ms,57 Mbps,7318 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,7 Mbps,931 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,41 ms,79 Mbps,10137 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,229 ms,64 Mbps,8307 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,87 ms,26 Mbps,3416 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,231 ms,61 Mbps,7815 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,414 ms,46 Mbps,5984 kB/s
130.61.11.227,443,2a0b:21c0:100a:1f9:0:f1fa:beb2:3a93,DE,Frankfurt,隧道,239 ms,146 Mbps,18739 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,74 ms,399 Mbps,51097 kB/s
144.24.74.51,443,144.24.74.51,KR,Seoul,中转,187 ms,82 Mbps,10547 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,204 ms,41 Mbps,5285 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,69 ms,60 Mbps,7709 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,183 ms,10 Mbps,1328 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,89 ms,92 Mbps,11878 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,231 ms,73 Mbps,9408 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,96 ms,52 Mbps,6724 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,95 ms,64 Mbps,8233 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,231 ms,77 Mbps,9882 kB/s
103.137.63.2,443,61.224.92.236,TW,,隧道,192 ms,88 Mbps,11264 kB/s
104.248.145.216,443,104.248.145.216,SG,Singapore,中转,230 ms,59 Mbps,7597 kB/s
8.219.70.151,443,8.219.70.151,SG,Singapore,中转,317 ms,61 Mbps,7849 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,138 ms,47 Mbps,6041 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,231 ms,62 Mbps,7953 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,73 ms,27 Mbps,3581 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,232 ms,61 Mbps,7927 kB/s
8.222.204.128,443,8.222.204.128,SG,Singapore,中转,231 ms,62 Mbps,7955 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,189 ms,83 Mbps,10649 kB/s
158.101.221.52,443,2606:f240:f00:b2ed:0:abc2:f67d:b772,US,Frankfurt,隧道,86 ms,201 Mbps,25804 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,126 ms,46 Mbps,5892 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,153 ms,40 Mbps,5236 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,238 Mbps,30515 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,74 ms,86 Mbps,11059 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,231 ms,54 Mbps,6978 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,232 ms,53 Mbps,6871 kB/s
8.218.204.128,443,8.218.204.128,HK,Los Angeles,中转,232 ms,28 Mbps,3710 kB/s
