中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,72 Mbps,9302 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,777 Mbps,99532 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,7 ms,1240 Mbps,158720 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1600 Mbps,204800 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,75 ms,288 Mbps,36966 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,8 ms,753 Mbps,96460 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,70 ms,47 Mbps,6119 kB/s
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,76 ms,280 Mbps,35840 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,215 Mbps,27545 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,336 Mbps,43008 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,2 Mbps,309 kB/s
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,71 ms,328 Mbps,42086 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,366 Mbps,46899 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,332 Mbps,42598 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,44 Mbps,5747 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,95 ms,45 Mbps,5798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,289 Mbps,37068 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,245 Mbps,31436 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,281 Mbps,36044 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,461 Mbps,59084 kB/s
193.123.61.156,443,2a0b:21c0:1007:1ca:0:e1d9:b30:55c0,DE,Frankfurt,隧道,97 ms,269 Mbps,34508 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,237 Mbps,30412 kB/s
144.24.175.174,443,98.98.166.174,US,Frankfurt,隧道,97 ms,129 Mbps,16588 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,117 ms,49 Mbps,6274 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,161 ms,42 Mbps,5378 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,92 ms,332 Mbps,42496 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,45 Mbps,5827 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,17 ms,100 Mbps,12800 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,81 ms,273 Mbps,35020 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,78 ms,326 Mbps,41779 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,38 Mbps,4974 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,42 Mbps,5409 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,119 Mbps,15257 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,195 ms,71 Mbps,9098 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,196 ms,124 Mbps,15974 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,188 ms,82 Mbps,10547 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,40 Mbps,5236 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,49 Mbps,6298 kB/s
130.162.144.191,443,2a09:bac5:4731:155::22:eb,KR,Seoul,隧道,210 ms,38 Mbps,4982 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,227 ms,7 Mbps,965 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,190 ms,41 Mbps,5271 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,207 ms,103 Mbps,13209 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,226 ms,33 Mbps,4249 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,224 ms,33 Mbps,4334 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,39 Mbps,5021 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,260 ms,9 Mbps,1180 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,249 ms,36 Mbps,4617 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,248 ms,2 Mbps,293 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,210 ms,100 Mbps,12800 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,240 ms,1 Mbps,236 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,218 ms,21 Mbps,2779 kB/s
