中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,539 Mbps,69017 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,213 ms,29 Mbps,3739 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,88 ms,324 Mbps,41574 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,244 Mbps,31334 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,62 ms,49 Mbps,6345 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,304 Mbps,38912 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,95 ms,230 Mbps,29491 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,256 Mbps,32768 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,44 ms,594 Mbps,76083 kB/s
35.197.23.75,443,34.82.144.89,US,Seattle,隧道,203 ms,309 Mbps,39628 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,146 ms,68 Mbps,8829 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,74 ms,122 Mbps,15667 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,45 ms,547 Mbps,70041 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,80 ms,397 Mbps,50892 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,233 Mbps,29900 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,332 Mbps,42496 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,173 ms,312 Mbps,39936 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,44 Mbps,5745 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,127 ms,432 Mbps,55296 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,276 Mbps,35430 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,136 Mbps,17408 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,69 ms,313 Mbps,40140 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,71 ms,44 Mbps,5632 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,93 ms,50 Mbps,6418 kB/s
141.147.84.59,443,2a0b:21c0:100a:1fa:0:8b1c:cde4:af94,DE,Frankfurt,隧道,100 ms,128 Mbps,16384 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,204 Mbps,26214 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,91 ms,245 Mbps,31436 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,209 Mbps,26828 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,221 ms,59 Mbps,7606 kB/s
35.230.79.26,443,34.82.144.89,US,Seattle,隧道,70 ms,274 Mbps,35123 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,211 ms,29 Mbps,3803 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,185 ms,39 Mbps,5090 kB/s
138.3.254.39,443,138.3.254.39,203 Mbps,26009 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,88 ms,40 Mbps,5194 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,245 Mbps,31436 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,246 ms,65 Mbps,8388 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,201 ms,93 Mbps,11980 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,90 ms,230 Mbps,29491 kB/s
8.209.118.200,443,163.123.193.23,DE,Frankfurt,隧道,224 ms,124 Mbps,15974 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,219 ms,33 Mbps,4328 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,112 Mbps,14336 kB/s
8.219.111.175,443,8.219.111.175,62 Mbps,8038 kB/s
140.238.13.96,443,140.238.13.96,KR,Seoul,中转,186 ms,82 Mbps,10547 kB/s
8.219.201.245,443,8.219.201.245,62 Mbps,7972 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,374 ms,40 Mbps,5127 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,221 ms,72 Mbps,9302 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,223 ms,67 Mbps,8662 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,262 ms,2 Mbps,317 kB/s
