中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,51 Mbps,6604 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,13 ms,1144 Mbps,146432 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,271 Mbps,34713 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,2 ms,1704 Mbps,218112 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,580 Mbps,74342 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,68 ms,360 Mbps,46080 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,69 ms,296 Mbps,37990 kB/s
141.144.198.61,443,2a0b:21c0:100a:1b3:0:5378:bc9c:b63b,DE,Frankfurt,隧道,96 ms,220 Mbps,28160 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,48 ms,0 Mbps,85 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,338 Mbps,43315 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,73 ms,211 Mbps,27033 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,248 Mbps,31846 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,86 ms,210 Mbps,26931 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,91 ms,273 Mbps,35020 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,220 Mbps,28262 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,250 Mbps,32051 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,88 ms,212 Mbps,27136 kB/s
152.70.52.84,443,2606:f240:f00:5a42:0:7c64:cc2b:e01a,DE,Frankfurt,隧道,95 ms,249 Mbps,31948 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,93 ms,44 Mbps,5692 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,2 Mbps,301 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,272 Mbps,34816 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,104 ms,32 Mbps,4115 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,49 Mbps,6316 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,48 Mbps,6248 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,251 Mbps,32153 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,117 Mbps,15052 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,32 Mbps,4117 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,181 ms,39 Mbps,5097 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,174 ms,3 Mbps,510 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,38 Mbps,4954 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,206 ms,80 Mbps,10240 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,187 ms,36 Mbps,4707 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,268 ms,2 Mbps,275 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,248 ms,40 Mbps,5122 kB/s
130.162.129.97,443,217.142.149.56,KR,Seoul,隧道,220 ms,84 Mbps,10854 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,242 ms,35 Mbps,4540 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,249 ms,3 Mbps,501 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,221 ms,0 Mbps,82 kB/s
