中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,648 Mbps,82944 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,392 Mbps,50278 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,40 ms,63 Mbps,8077 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,41 ms,7 Mbps,958 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,500 Mbps,64102 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,59 ms,472 Mbps,60416 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,51 ms,467 Mbps,59801 kB/s
184.169.181.217,443,184.169.181.217,US,Newark,中转,49 ms,248 Mbps,31744 kB/s
129.146.209.97,443,129.146.209.97,US,Newark,中转,53 ms,344 Mbps,44032 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,48 ms,458 Mbps,58675 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,175 Mbps,22425 kB/s
158.178.154.78,443,2606:f240:f00:a683:0:5161:c7fc:8919,DE,Frankfurt,隧道,124 ms,199 Mbps,25497 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,132 ms,208 Mbps,26726 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,121 ms,49 Mbps,6389 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,133 ms,178 Mbps,22835 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,136 ms,144 Mbps,18432 kB/s
193.123.38.223,443,2606:f240:f00:eaf1:0:48b2:c397:9149,DE,Frankfurt,隧道,130 ms,194 Mbps,24883 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,124 ms,46 Mbps,5970 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,145 ms,149 Mbps,19148 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,142 ms,43 Mbps,5574 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,148 ms,43 Mbps,5621 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,191 ms,39 Mbps,5019 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,172 ms,38 Mbps,4926 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,39 Mbps,5021 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,189 ms,0 Mbps,125 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,191 ms,34 Mbps,4360 kB/s
168.138.165.174,443,168.138.165.174,SG,Paris,中转,208 ms,32 Mbps,4147 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,257 Mbps,32972 kB/s
