中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,7 ms,1056 Mbps,135168 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,848 Mbps,108544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,625 Mbps,80076 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,5 ms,856 Mbps,109568 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,25 ms,460 Mbps,58880 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,4 ms,912 Mbps,116736 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,65 ms,45 Mbps,5841 kB/s
35.197.23.75,443,35.212.209.228,US,Seattle,隧道,26 ms,928 Mbps,118784 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,22 ms,936 Mbps,119808 kB/s
35.230.79.26,443,35.212.209.228,US,Seattle,隧道,21 ms,758 Mbps,97075 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,383 Mbps,49049 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,204 Mbps,26214 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,68 ms,6 Mbps,879 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,41 Mbps,5260 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,44 Mbps,5677 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,117 ms,45 Mbps,5843 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,180 ms,108 Mbps,13926 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,131 ms,40 Mbps,5133 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,158 ms,40 Mbps,5197 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,164 ms,131 Mbps,16793 kB/s
8.219.79.212,443,47.236.51.143,SG,Singapore,隧道,172 ms,80 Mbps,10240 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,170 ms,113 Mbps,14540 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,179 ms,8 Mbps,1134 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,169 ms,39 Mbps,5081 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,47 Mbps,6084 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,220 ms,51 Mbps,6569 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,154 ms,39 Mbps,5000 kB/s
