中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76e0:e18::1bd:fe,US,Los Angeles,隧道,52 ms,76 Mbps,9802 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,840 Mbps,107520 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,27 ms,856 Mbps,109568 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,26 ms,652 Mbps,83456 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,319 Mbps,40857 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,832 Mbps,106496 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,30 ms,23 Mbps,3030 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,294 Mbps,37683 kB/s
155.248.204.33,443,2603:c024:c011:e604:4aea:b4b7:aac5:85ae,US,San Jose,隧道,53 ms,392 Mbps,50176 kB/s
35.197.23.75,443,34.168.136.56,US,Seattle,隧道,56 ms,368 Mbps,47206 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,389 Mbps,49868 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,33 ms,155 Mbps,19865 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,115 ms,144 Mbps,18432 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,53 ms,48 Mbps,6158 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,64 ms,405 Mbps,51916 kB/s
35.230.79.26,443,34.168.136.56,US,Seattle,隧道,57 ms,400 Mbps,51200 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,49 ms,412 Mbps,52838 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,101 ms,230 Mbps,29491 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,67 ms,47 Mbps,6133 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,64 ms,110 Mbps,14131 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,68 ms,441 Mbps,56524 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,356 Mbps,45568 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,45 Mbps,5783 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,105 ms,183 Mbps,23449 kB/s
143.47.245.250,443,2a0b:21c0:1007:1cb:0:1b7f:de7c:20a3,DE,Frankfurt,隧道,116 ms,147 Mbps,18841 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,178 Mbps,22835 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,185 Mbps,23756 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,177 Mbps,22732 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,117 ms,40 Mbps,5243 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,172 Mbps,22118 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,114 ms,152 Mbps,19558 kB/s
144.24.189.21,443,144.24.189.21,DE,Frankfurt,中转,118 ms,43 Mbps,5549 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,4 Mbps,534 kB/s
143.47.244.112,443,163.123.193.4,DE,Frankfurt,隧道,115 ms,149 Mbps,19148 kB/s
45.76.220.61,443,45.76.220.61,JP,Tokyo,中转,154 ms,102 Mbps,13107 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,207 ms,63 Mbps,8124 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,91 Mbps,11673 kB/s
204.110.220.3,443,204.110.220.195,US,,隧道,57 ms,363 Mbps,46489 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,117 ms,32 Mbps,4190 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,60 ms,720 Mbps,92160 kB/s
152.67.78.184,443,152.67.78.184,CH,Frankfurt,中转,133 ms,40 Mbps,5201 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,205 ms,72 Mbps,9276 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,208 ms,72 Mbps,9288 kB/s
43.153.181.217,443,43.153.181.217,JP,Tokyo,中转,142 ms,124 Mbps,15872 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,206 ms,74 Mbps,9576 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,168 ms,95 Mbps,12185 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,203 ms,6 Mbps,830 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,217 ms,36 Mbps,4610 kB/s
138.3.243.88,443,2a0b:21c0:100a:1fa:0:5fe3:9d8:d533,DE,Frankfurt,隧道,202 ms,97 Mbps,12492 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,212 ms,69 Mbps,8898 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,209 ms,2 Mbps,334 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,382 ms,77 Mbps,9958 kB/s
8.222.204.128,443,8.222.204.128,SG,Singapore,中转,206 ms,73 Mbps,9414 kB/s
158.101.71.60,443,2603:c021:8003:daee:5055:b055:15ac:95a8,JP,Tokyo,隧道,203 ms,73 Mbps,9367 kB/s
141.144.195.21,443,2606:f240:f00:6acf:0:dc73:54ea:d73,US,Frankfurt,隧道,133 ms,161 Mbps,20684 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,198 ms,31 Mbps,4078 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,310 ms,67 Mbps,8618 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,209 ms,67 Mbps,8649 kB/s
131.186.28.236,443,131.186.28.236,KR,Tokyo,中转,166 ms,38 Mbps,4867 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,202 ms,32 Mbps,4102 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,209 ms,17 Mbps,2177 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,217 ms,35 Mbps,4521 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,213 ms,73 Mbps,9401 kB/s
