中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,476 Mbps,61030 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,68 ms,308 Mbps,39526 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,7 ms,832 Mbps,106496 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,22 ms,68 Mbps,8792 kB/s
129.146.46.164,443,129.146.46.164,US,300 Mbps,38400 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,240 Mbps,30822 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,713 Mbps,91340 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,45 Mbps,5819 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,96 ms,350 Mbps,44851 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,28 ms,124 Mbps,15872 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,210 Mbps,26931 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,230 Mbps,29491 kB/s
35.197.23.75,443,35.212.201.5,US,Seattle,隧道,85 ms,334 Mbps,42803 kB/s
35.230.79.26,443,35.212.201.5,US,Seattle,隧道,77 ms,400 Mbps,51200 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,84 ms,259 Mbps,33177 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,374 Mbps,47923 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,288 Mbps,36966 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,103 ms,50 Mbps,6425 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,267 Mbps,34201 kB/s
130.61.23.77,443,130.61.23.77,128 Mbps,16486 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,244 Mbps,31232 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,90 ms,261 Mbps,33484 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,94 ms,23 Mbps,3043 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,125 ms,153 Mbps,19660 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,90 ms,46 Mbps,5997 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,75 ms,313 Mbps,40140 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,66 ms,8 Mbps,1118 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,99 ms,42 Mbps,5469 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,100 ms,289 Mbps,37068 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,98 ms,208 Mbps,26726 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,106 ms,75 Mbps,9644 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,45 Mbps,5815 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,72 ms,276 Mbps,35328 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,101 ms,49 Mbps,6343 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,132 Mbps,16896 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,106 ms,25 Mbps,3221 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,206 ms,118 Mbps,15155 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,205 ms,94 Mbps,12083 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,229 ms,2 Mbps,296 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,212 ms,0 Mbps,74 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,243 ms,10 Mbps,1339 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,221 ms,75 Mbps,9612 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,216 ms,80 Mbps,10342 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,189 ms,96 Mbps,12288 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,219 ms,28 Mbps,3651 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,42 Mbps,5456 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,228 ms,40 Mbps,5229 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:119,KR,Seoul,隧道,202 ms,32 Mbps,4103 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,214 ms,38 Mbps,4982 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,228 ms,2 Mbps,312 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,32 Mbps,4149 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,207 ms,19 Mbps,2465 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,259 ms,34 Mbps,4363 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,262 ms,35 Mbps,4570 kB/s
