中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,562 Mbps,71987 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,67 Mbps,8695 kB/s
141.148.227.212,443,2606:f240:f00:dd8d:0:78c4:2e45:ce96,US,Frankfurt,隧道,91 ms,251 Mbps,32153 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,209 Mbps,26828 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,20 ms,2 Mbps,354 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,79 ms,276 Mbps,35430 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,368 Mbps,47206 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,21 ms,68 Mbps,8737 kB/s
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:f8,,Los Angeles,隧道,0 ms,70 Mbps,8986 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,91 ms,41 Mbps,5260 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,31 ms,67 Mbps,8597 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,49 Mbps,6310 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,108 ms,247 Mbps,31641 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,72 ms,339 Mbps,43417 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,93 ms,264 Mbps,33792 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,14 ms,1 Mbps,212 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,61 ms,218 Mbps,27955 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,90 ms,2 Mbps,308 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,368 Mbps,47104 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,37 ms,597 Mbps,76492 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,43 ms,9 Mbps,1166 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,120 Mbps,15360 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,113 ms,52 Mbps,6772 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,172 Mbps,22118 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,61 ms,407 Mbps,52121 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,89 ms,23 Mbps,3057 kB/s
144.22.252.124,443,144.22.252.124,BR,S
