中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,348 Mbps,44544 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,35 ms,631 Mbps,80793 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,33 ms,936 Mbps,119808 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,21 ms,648 Mbps,82944 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,416 Mbps,53248 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,25 ms,1056 Mbps,135168 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,148 ms,148 Mbps,18944 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,41 ms,540 Mbps,69222 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,1152 Mbps,147456 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,62 ms,339 Mbps,43417 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,46 ms,549 Mbps,70348 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,497 Mbps,63692 kB/s
192.9.158.188,443,2a09:bac5:6443:1232::1d0:59,US,San Jose,隧道,61 ms,192 Mbps,24678 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,46 ms,67 Mbps,8608 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,68 ms,952 Mbps,121856 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,66 ms,368 Mbps,47104 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,116 Mbps,14950 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,135 ms,130 Mbps,16691 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,138 ms,124 Mbps,15974 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,134 ms,40 Mbps,5143 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,99 ms,2 Mbps,298 kB/s
146.56.41.148,443,146.56.41.148,KR,Seoul,中转,134 ms,41 Mbps,5304 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,117 ms,48 Mbps,6199 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,135 ms,112 Mbps,14438 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,146 ms,141 Mbps,18124 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,3 Mbps,436 kB/s
192.9.237.203,443,192.9.237.203,US,San Jose,中转,61 ms,49 Mbps,6374 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,145 Mbps,18636 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,141 ms,139 Mbps,17817 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,66 ms,143 Mbps,18329 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,135 ms,42 Mbps,5469 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,109 ms,31 Mbps,3971 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,54 ms,23 Mbps,2955 kB/s
152.67.44.30,443,152.67.44.30,BR,S
